"tract_geoid","state_fips","state_name","pfoa_average","pfoa_observation_count","station_count","total_population","people_of_color_pct","white_non_hispanic_pct","black_non_hispanic_pct","aian_non_hispanic_pct","asian_non_hispanic_pct","nhpi_non_hispanic_pct","other_race_non_hispanic_pct","multiracial_non_hispanic_pct","hispanic_or_latino_pct","median_household_income"
"06083980200","06","California","8200","2","2","3452","45.0173812282735","54.9826187717265","8.74855156431054","1.18771726535342","5.01158748551564","0.608342989571263","0","11.7902665121669","17.6709154113557","83929"
"06085503105","06","California","140","2","2","2012","89.5626242544732","10.4373757455268","0.0497017892644135","0","62.0775347912525","0","0","1.04373757455268","26.3916500994036","61838"
"06085504602","06","California","229.666666666667","6","6","1542","81.7769130998703","18.2230869001297","2.14007782101167","0","18.5473411154345","0","0","2.72373540856031","58.3657587548638","121953"
"06085504700","06","California","120000","2","2","845","56.6863905325444","43.3136094674556","3.55029585798817","0","6.98224852071006","13.491124260355","0","12.189349112426","20.4733727810651","194917"
"06085505010","06","California","280","2","2","4756","84.4196804037006","15.5803195962994","3.84777123633305","0","65.0967199327166","0","1.09335576114382","2.64928511354079","11.7325483599664","202663"
"06085505100","06","California","585","2","2","3993","82.0185324317556","17.9814675682444","3.3809166040571","0","39.8196844477836","0","0","2.854996243426","35.9629351364889","115395"
"06085509108","06","California","20","2","2","4617","77.8427550357375","22.1572449642625","6.30279402209227","0","39.5278319254927","0","0.32488628979857","8.70695256660169","22.9802902317522","219063"
"06085511918","06","California","29","2","2","3243","60.6845513413506","39.3154486586494","0","0.215849522047487","34.6284304656183","0","0.709219858156028","6.8763490595128","18.254702436016","250001"
"06085513500","06","California","5","2","2","1009","35.7779980178394","64.2220019821605","0.495540138751239","0","8.02775024777007","0","0.991080277502478","0.594648166501487","25.6689791873142","102750"
"06087120200","06","California","110","2","2","4237","34.6235544016993","65.3764455983007","0.519235308000944","0","3.89426481000708","0","3.25702147746047","6.23082369601133","20.7222091102195","133750"
"06087122300","06","California","71.5","4","4","3804","42.1398527865405","57.8601472134595","0.0262881177707676","0","1.65615141955836","0","0.920084121976867","5.28391167192429","34.2534174553102","103929"
"06089010500","06","California","190","2","2","5025","23.4029850746269","76.5970149253731","0.378109452736318","1.11442786069652","1.13432835820896","0","0","5.21393034825871","15.5621890547264","52662"
"06089011502","06","California","820","2","2","2641","12.9875047330557","87.0124952669443","0.0378644452858766","0","0","0","0","3.02915562287013","9.92048466489966","70078"
"06089011600","06","California","280","2","2","3525","18.8368794326241","81.1631205673759","0","0.99290780141844","4.17021276595745","0.226950354609929","0","2.0709219858156","11.3758865248227","75348"
"06089012303","06","California","4","2","2","3923","35.5085393831252","64.4914606168748","0","1.63140453734387","13.4335967371909","0.637267397399949","0","2.11572775936783","17.6905429518226","97941"
"06093001003","06","California","2","2","2","4549","22.0268190811167","77.9731809188833","1.5827654429545","0","2.15431963068806","2.87975379204221","0","7.49615300065949","7.91382721477248","54846"
"06093001200","06","California","1","2","2","1096","20.6204379562044","79.3795620437956","0.638686131386861","1.45985401459854","0.821167883211679","0.547445255474453","0","10.036496350365","7.11678832116788","49926"
"06095250801","06","California","124","2","2","4762","72.2595548089038","27.7404451910962","19.8446031079378","0","13.6077278454431","0","0.608987820243595","5.45989080218396","32.7383452330953","113933"
"06095252702","06","California","166","4","4","7119","76.8225874420565","23.1774125579435","21.4636887203259","0","22.039612305099","1.2220817530552","0.618064334878494","9.74856019103807","21.7305801376598","65833"
"06095253501","06","California","384","2","2","6523","44.8566610455312","55.1433389544688","9.06024835198528","0","6.8373447800092","0","0","1.76299248811896","27.1960754254178","81923"
"06095980000","06","California","140000","2","2","0","","","","","","","","","",""
"06097150612","06","California","260","2","2","4729","35.3351659970395","64.6648340029605","2.83358003806302","0","4.50412349333897","0","0.718968069359273","5.85747515330937","21.4210192429689","135240"
"06097151100","06","California","260","2","2","4897","27.7925260363488","72.2074739636512","1.28650193996324","0","1.18439861139473","0","0","5.00306309985706","20.3185623851338","127713"
"06097152702","06","California","370","4","4","4842","38.2693102023957","61.7306897976043","1.46633622470054","0","5.20446096654275","0.0413052457662123","2.72614622057001","6.23709211069806","22.5939694341181","113772"
"06097152801","06","California","47","2","2","4523","43.7320362591201","56.2679637408799","1.2381162944948","0","3.00685385805881","0","1.63608224629671","7.16338713243422","30.6875967278355","100139"
"06099000405","06","California","18","2","2","2682","70.2087994034303","29.7912005965697","0.969425801640567","0","0.857568978374348","0.298284862043251","0","9.06040268456376","59.0231170768084","59779"
"06103000400","06","California","2","2","2","5705","20.3505696757231","79.6494303242769","0.0876424189307625","0","1.71779141104294","0","1.05170902716915","5.78439964943032","11.7090271691499","103438"
"06107003401","06","California","39","2","2","4830","78.0124223602485","21.9875776397516","0.807453416149068","0.165631469979296","6.19047619047619","0","0","0.952380952380952","69.8964803312629","51616"
"06111002901","06","California","21","2","2","5680","74.3485915492958","25.6514084507042","1.61971830985915","0.316901408450704","9.6830985915493","0.105633802816901","0.299295774647887","5.82746478873239","56.4964788732394","134861"
"06111002905","06","California","262.5","4","4","5193","82.9193144617755","17.0806855382245","1.40573849412671","0","9.18544194107452","0","0.481417292509147","3.38917773926439","68.4575389948007","132823"
"06111004600","06","California","1071530","2","2","1860","41.1827956989247","58.8172043010753","5.91397849462366","0.967741935483871","3.49462365591398","0","0","8.44086021505376","22.3655913978495","67460"
"06111004715","06","California","770","2","4","4239","83.5574427931116","16.4425572068884","0.377447511205473","0","6.53456003774475","1.3446567586695","0.518990327907525","3.16112290634584","71.6206652512385","85517"
"06111008502","06","California","2","2","2","3578","41.8390162101733","58.1609837898267","0.838457238680827","0","6.98714365567356","0","1.62101732811627","14.8127445500279","17.5796534376747","143194"
"06115040800","06","California","150","2","2","4495","34.1490545050056","65.8509454949944","0.0222469410456062","0","1.49054505005562","0","0.444938820912125","13.1479421579533","19.0433815350389","92500"
"06115040902","06","California","3100","2","2","2242","46.342551293488","53.657448706512","13.3809099018733","0.178412132024978","3.74665477252453","0","0","15.3880463871543","13.6485280999108","60122"
"41007951300","41","Oregon","1","1","1","3234","13.4508348794063","86.5491651205937","0","0","1.14409400123686","0","0","5.22572665429808","7.08101422387137","99643"
"41035970800","41","Oregon","21000","1","1","2845","17.6449912126538","82.3550087873462","0","1.96836555360281","0","0","0","9.45518453427065","6.22144112478032","68589"
"41037960100","41","Oregon","1","1","1","2685","11.731843575419","88.268156424581","0","2.08566108007449","0","0","1.71322160148976","0.297951582867784","7.63500931098696","51793"
"41045970300","41","Oregon","1","1","1","4514","51.019051838724","48.980948161276","0.0221533008418254","0.132919805050953","2.30394328754985","0","0","1.75011076650421","46.8099246787771","43090"
"41049970102","41","Oregon","6","1","1","3915","34.3039591315453","65.6960408684547","0.664112388250319","0","0","0","0.587484035759898","1.89016602809706","31.1621966794381","72719"
"41051007300","41","Oregon","27450","2","3","1606","45.5790784557908","54.4209215442092","10.0871731008717","0.49813200498132","0.809464508094645","5.97758405977584","0","11.2702366127024","16.9364881693649","56250"
"41051010200","41","Oregon","5000","1","1","7534","61.0167241837006","38.9832758162994","12.8882399787629","1.14149190337138","2.88027608176268","2.65463233342182","0.59729227501991","5.52163525351739","35.3331563578444","81019"
"53021980100","53","Washington","380","2","2","0","","","","","","","","","",""
"53025010800","53","Washington","336","2","2","5321","48.5435068596129","51.4564931403871","4.54801728998309","0.244314978387521","1.52227024995302","0.225521518511558","0","5.75079872204473","36.2525841007329","45385"
"53029970200","53","Washington","58500","2","2","2095","61.6706443914081","38.3293556085919","9.64200477326969","8.40095465393795","7.78042959427208","0","0","5.34606205250597","30.5011933174224","42188"
"53029971100","53","Washington","3","2","2","3682","10.8908202064096","89.1091797935904","0.0271591526344378","0.407387289516567","2.14557305812059","0","0","2.87887017925041","5.43183052688756","100313"
"53029971700","53","Washington","0","2","2","4416","16.1005434782609","83.8994565217391","1.78894927536232","0.0905797101449275","4.03079710144928","0.271739130434783","0.317028985507246","6.79347826086957","2.80797101449275","100313"
"53029972100","53","Washington","3","2","2","4376","14.7394881170018","85.2605118829982","0","0.205667276051188","0.754113345521024","0","0","5.9872029250457","7.79250457038391","94183"
"53033010900","53","Washington","350","2","2","1295","39.7683397683398","60.2316602316602","2.77992277992278","2.00772200772201","13.976833976834","0","0.540540540540541","9.72972972972973","10.7335907335907","79750"
"53033032103","53","Washington","610.333333333333","6","8","5934","40.7650825749916","59.2349174250084","3.60633636670037","0.185372430064038","15.9420289855072","0","2.03909673070442","12.1840242669363","6.8082237950792","121685"
"53033032706","53","Washington","56","1","1","2627","20.6699657403883","79.3300342596117","1.78911305671869","0.114198705748002","4.26341834792539","0","4.11115340692805","4.9486105824134","5.44347164065474","181563"
"53035091400","53","Washington","171","2","2","3775","34.3841059602649","65.6158940397351","8.26490066225166","0.132450331125828","8.39735099337748","0.291390728476821","0.741721854304636","9.64238410596026","6.91390728476821","121705"
"53035092600","53","Washington","45","2","2","6774","24.4316504281075","75.5683495718925","0.649542367877177","0.310008857395926","4.39917330971361","1.99291408325952","0","6.48066135222911","10.5993504576321","125828"
"53061041901","53","Washington","0","2","2","6681","68.1335129471636","31.8664870528364","7.64855560544829","0","31.2977099236641","0","0","5.56802873821284","23.6192186798383","88929"
"53063013700","53","Washington","350","2","2","4069","31.3590562791841","68.6409437208159","4.49741951339395","2.11354141066601","1.84320471860408","6.73384123863357","0.0491521258294421","4.84148439420005","11.280412877857","76286"
"53063013800","53","Washington","22000","2","2","2931","34.1862845445241","65.8137154554759","9.86011600136472","1.50119413169567","2.08120095530536","0","0","4.94711702490618","15.7966564312521","69917"
