PWSID,PWSName,Size,FacilityID,FacilityName,FacilityWaterType,SamplePointID,SamplePointName,SamplePointType,AssociatedFacilityID,AssociatedSamplePointID,CollectionDate,SampleID,Contaminant,MRL,Units,MethodID,AnalyticalResultsSign,AnalyticalResultValue,SampleEventCode,MonitoringRequirement,Region,State,UCMR1SampleType
OR4100003,ADAIR VILLAGE WATER SYSTEM,S,10001,Treatment Plant,SW,EP1,EP at Treatment Plant (EP-A),EP,,,12/5/2023,109891P,NMeFOSAA,0.006,µg/L,EPA 537.1,<,,SE4,AM,10,OR,
OR4100003,ADAIR VILLAGE WATER SYSTEM,S,10001,Treatment Plant,SW,EP1,EP at Treatment Plant (EP-A),EP,,,12/5/2023,109891P,HFPO-DA,0.005,µg/L,EPA 533,<,,SE4,AM,10,OR,
OR4100003,ADAIR VILLAGE WATER SYSTEM,S,10001,Treatment Plant,SW,EP1,EP at Treatment Plant (EP-A),EP,,,12/5/2023,109891P,11Cl-PF3OUdS,0.005,µg/L,EPA 533,<,,SE4,AM,10,OR,
OR4100012,"ALBANY, CITY OF",L,00003,Vine St. WTP,SW,EP001,Entry Point to Dist. System,EP,,,3/22/2023,380-41363-1,4:2 FTS,0.003,µg/L,EPA 533,<,,SE1,AM,10,OR,
OR4100012,"ALBANY, CITY OF",L,00003,Vine St. WTP,SW,EP001,Entry Point to Dist. System,EP,,,3/22/2023,380-41363-1,PFHxA,0.003,µg/L,EPA 533,<,,SE1,AM,10,OR,
OR4100012,"ALBANY, CITY OF",L,00003,Vine St. WTP,SW,EP001,Entry Point to Dist. System,EP,,,3/22/2023,380-41363-1,PFUnA,0.002,µg/L,EPA 533,<,,SE1,AM,10,OR,
OR4100012,"ALBANY, CITY OF",L,00003,Vine St. WTP,SW,EP001,Entry Point to Dist. System,EP,,,3/22/2023,380-41363-1,11Cl-PF3OUdS,0.005,µg/L,EPA 533,<,,SE1,AM,10,OR,
OR4100012,"ALBANY, CITY OF",L,00003,Vine St. WTP,SW,EP001,Entry Point to Dist. System,EP,,,3/22/2023,380-41363-1,9Cl-PF3ONS,0.002,µg/L,EPA 533,<,,SE1,AM,10,OR,
OR4100012,"ALBANY, CITY OF",L,00003,Vine St. WTP,SW,EP001,Entry Point to Dist. System,EP,,,3/22/2023,380-41363-1,ADONA,0.003,µg/L,EPA 533,<,,SE1,AM,10,OR,
OR4100012,"ALBANY, CITY OF",L,00003,Vine St. WTP,SW,EP001,Entry Point to Dist. System,EP,,,3/22/2023,380-41363-1,HFPO-DA,0.005,µg/L,EPA 533,<,,SE1,AM,10,OR,
OR4100012,"ALBANY, CITY OF",L,00003,Vine St. WTP,SW,EP001,Entry Point to Dist. System,EP,,,3/22/2023,380-41363-1,PFDoA,0.003,µg/L,EPA 533,<,,SE1,AM,10,OR,
OR4100012,"ALBANY, CITY OF",L,00003,Vine St. WTP,SW,EP001,Entry Point to Dist. System,EP,,,3/22/2023,380-41363-1,NFDHA,0.02,µg/L,EPA 533,<,,SE1,AM,10,OR,
OR4100012,"ALBANY, CITY OF",L,00003,Vine St. WTP,SW,EP001,Entry Point to Dist. System,EP,,,3/22/2023,380-41363-1,6:2 FTS,0.005,µg/L,EPA 533,<,,SE1,AM,10,OR,
OR4100012,"ALBANY, CITY OF",L,00003,Vine St. WTP,SW,EP001,Entry Point to Dist. System,EP,,,3/22/2023,380-41363-1,PFMPA,0.004,µg/L,EPA 533,<,,SE1,AM,10,OR,
OR4100012,"ALBANY, CITY OF",L,00003,Vine St. WTP,SW,EP001,Entry Point to Dist. System,EP,,,3/22/2023,380-41363-1,PFPeA,0.003,µg/L,EPA 533,<,,SE1,AM,10,OR,
OR4100012,"ALBANY, CITY OF",L,00003,Vine St. WTP,SW,EP001,Entry Point to Dist. System,EP,,,3/22/2023,380-41363-1,PFMBA,0.003,µg/L,EPA 533,<,,SE1,AM,10,OR,
OR4100012,"ALBANY, CITY OF",L,00003,Vine St. WTP,SW,EP001,Entry Point to Dist. System,EP,,,3/22/2023,380-41363-1,PFEESA,0.003,µg/L,EPA 533,<,,SE1,AM,10,OR,
OR4100012,"ALBANY, CITY OF",L,00003,Vine St. WTP,SW,EP001,Entry Point to Dist. System,EP,,,3/22/2023,380-41363-1,PFHpS,0.003,µg/L,EPA 533,<,,SE1,AM,10,OR,
OR4100012,"ALBANY, CITY OF",L,00003,Vine St. WTP,SW,EP001,Entry Point to Dist. System,EP,,,3/22/2023,380-41363-1,PFBA,0.005,µg/L,EPA 533,<,,SE1,AM,10,OR,
OR4100012,"ALBANY, CITY OF",L,00003,Vine St. WTP,SW,EP001,Entry Point to Dist. System,EP,,,3/22/2023,380-41363-1,NMeFOSAA,0.006,µg/L,EPA 537.1,<,,SE1,AM,10,OR,
OR4100012,"ALBANY, CITY OF",L,00003,Vine St. WTP,SW,EP001,Entry Point to Dist. System,EP,,,3/22/2023,380-41363-1,lithium,9,µg/L,EPA 200.7,<,,SE1,AM,10,OR,
OR4100012,"ALBANY, CITY OF",L,00003,Vine St. WTP,SW,EP001,Entry Point to Dist. System,EP,,,3/22/2023,380-41363-1,8:2 FTS,0.005,µg/L,EPA 533,<,,SE1,AM,10,OR,
OR4100012,"ALBANY, CITY OF",L,00003,Vine St. WTP,SW,EP001,Entry Point to Dist. System,EP,,,3/22/2023,380-41363-1,PFDA,0.003,µg/L,EPA 533,<,,SE1,AM,10,OR,
OR4100012,"ALBANY, CITY OF",L,00003,Vine St. WTP,SW,EP001,Entry Point to Dist. System,EP,,,3/22/2023,380-41363-1,PFTA,0.008,µg/L,EPA 537.1,<,,SE1,AM,10,OR,
OR4100012,"ALBANY, CITY OF",L,00003,Vine St. WTP,SW,EP001,Entry Point to Dist. System,EP,,,3/22/2023,380-41363-1,PFTrDA,0.007,µg/L,EPA 537.1,<,,SE1,AM,10,OR,
OR4100012,"ALBANY, CITY OF",L,00003,Vine St. WTP,SW,EP001,Entry Point to Dist. System,EP,,,3/22/2023,380-41363-1,NEtFOSAA,0.005,µg/L,EPA 537.1,<,,SE1,AM,10,OR,
OR4100012,"ALBANY, CITY OF",L,00003,Vine St. WTP,SW,EP001,Entry Point to Dist. System,EP,,,3/22/2023,380-41363-1,PFPeS,0.004,µg/L,EPA 533,<,,SE1,AM,10,OR,
OR4100012,"ALBANY, CITY OF",L,00003,Vine St. WTP,SW,EP001,Entry Point to Dist. System,EP,,,3/22/2023,380-41363-1,PFHxS,0.003,µg/L,EPA 533,<,,SE1,AM,10,OR,
OR4100012,"ALBANY, CITY OF",L,00003,Vine St. WTP,SW,EP001,Entry Point to Dist. System,EP,,,3/22/2023,380-41363-1,PFOA,0.004,µg/L,EPA 533,<,,SE1,AM,10,OR,
OR4100012,"ALBANY, CITY OF",L,00003,Vine St. WTP,SW,EP001,Entry Point to Dist. System,EP,,,3/22/2023,380-41363-1,PFOS,0.004,µg/L,EPA 533,<,,SE1,AM,10,OR,
OR4100012,"ALBANY, CITY OF",L,00003,Vine St. WTP,SW,EP001,Entry Point to Dist. System,EP,,,3/22/2023,380-41363-1,PFNA,0.004,µg/L,EPA 533,<,,SE1,AM,10,OR,
OR4100012,"ALBANY, CITY OF",L,00003,Vine St. WTP,SW,EP001,Entry Point to Dist. System,EP,,,3/22/2023,380-41363-1,PFHpA,0.003,µg/L,EPA 533,<,,SE1,AM,10,OR,
OR4100012,"ALBANY, CITY OF",L,00003,Vine St. WTP,SW,EP001,Entry Point to Dist. System,EP,,,3/22/2023,380-41363-1,PFBS,0.003,µg/L,EPA 533,<,,SE1,AM,10,OR,
OR4100012,"ALBANY, CITY OF",L,00003,Vine St. WTP,SW,EP001,Entry Point to Dist. System,EP,,,6/28/2023,380-53029-1,11Cl-PF3OUdS,0.005,µg/L,EPA 533,<,,SE2,AM,10,OR,
OR4100012,"ALBANY, CITY OF",L,00003,Vine St. WTP,SW,EP001,Entry Point to Dist. System,EP,,,6/28/2023,380-53029-1,PFHxS,0.003,µg/L,EPA 533,<,,SE2,AM,10,OR,
OR4100012,"ALBANY, CITY OF",L,00003,Vine St. WTP,SW,EP001,Entry Point to Dist. System,EP,,,6/28/2023,380-53029-1,PFPeA,0.003,µg/L,EPA 533,<,,SE2,AM,10,OR,
OR4100012,"ALBANY, CITY OF",L,00003,Vine St. WTP,SW,EP001,Entry Point to Dist. System,EP,,,6/28/2023,380-53029-1,PFOS,0.004,µg/L,EPA 533,<,,SE2,AM,10,OR,
OR4100012,"ALBANY, CITY OF",L,00003,Vine St. WTP,SW,EP001,Entry Point to Dist. System,EP,,,6/28/2023,380-53029-1,PFDA,0.003,µg/L,EPA 533,<,,SE2,AM,10,OR,
OR4100012,"ALBANY, CITY OF",L,00003,Vine St. WTP,SW,EP001,Entry Point to Dist. System,EP,,,6/28/2023,380-53029-1,PFHpA,0.003,µg/L,EPA 533,<,,SE2,AM,10,OR,
OR4100012,"ALBANY, CITY OF",L,00003,Vine St. WTP,SW,EP001,Entry Point to Dist. System,EP,,,6/28/2023,380-53029-1,PFNA,0.004,µg/L,EPA 533,<,,SE2,AM,10,OR,
OR4100012,"ALBANY, CITY OF",L,00003,Vine St. WTP,SW,EP001,Entry Point to Dist. System,EP,,,6/28/2023,380-53029-1,PFDoA,0.003,µg/L,EPA 533,<,,SE2,AM,10,OR,
OR4100012,"ALBANY, CITY OF",L,00003,Vine St. WTP,SW,EP001,Entry Point to Dist. System,EP,,,6/28/2023,380-53029-1,PFHxA,0.003,µg/L,EPA 533,<,,SE2,AM,10,OR,
OR4100012,"ALBANY, CITY OF",L,00003,Vine St. WTP,SW,EP001,Entry Point to Dist. System,EP,,,6/28/2023,380-53029-1,PFUnA,0.002,µg/L,EPA 533,<,,SE2,AM,10,OR,
OR4100012,"ALBANY, CITY OF",L,00003,Vine St. WTP,SW,EP001,Entry Point to Dist. System,EP,,,6/28/2023,380-53029-1,PFOA,0.004,µg/L,EPA 533,<,,SE2,AM,10,OR,
OR4100012,"ALBANY, CITY OF",L,00003,Vine St. WTP,SW,EP001,Entry Point to Dist. System,EP,,,6/28/2023,380-53029-1,9Cl-PF3ONS,0.002,µg/L,EPA 533,<,,SE2,AM,10,OR,
OR4100012,"ALBANY, CITY OF",L,00003,Vine St. WTP,SW,EP001,Entry Point to Dist. System,EP,,,6/28/2023,380-53029-1,ADONA,0.003,µg/L,EPA 533,<,,SE2,AM,10,OR,
OR4100012,"ALBANY, CITY OF",L,00003,Vine St. WTP,SW,EP001,Entry Point to Dist. System,EP,,,6/28/2023,380-53029-1,HFPO-DA,0.005,µg/L,EPA 533,<,,SE2,AM,10,OR,
OR4100012,"ALBANY, CITY OF",L,00003,Vine St. WTP,SW,EP001,Entry Point to Dist. System,EP,,,6/28/2023,380-53029-1,PFBA,0.005,µg/L,EPA 533,<,,SE2,AM,10,OR,
OR4100012,"ALBANY, CITY OF",L,00003,Vine St. WTP,SW,EP001,Entry Point to Dist. System,EP,,,6/28/2023,380-53029-1,4:2 FTS,0.003,µg/L,EPA 533,<,,SE2,AM,10,OR,
OR4100012,"ALBANY, CITY OF",L,00003,Vine St. WTP,SW,EP001,Entry Point to Dist. System,EP,,,6/28/2023,380-53029-1,PFMPA,0.004,µg/L,EPA 533,<,,SE2,AM,10,OR,
OR4100012,"ALBANY, CITY OF",L,00003,Vine St. WTP,SW,EP001,Entry Point to Dist. System,EP,,,6/28/2023,380-53029-1,PFMBA,0.003,µg/L,EPA 533,<,,SE2,AM,10,OR,
OR4100012,"ALBANY, CITY OF",L,00003,Vine St. WTP,SW,EP001,Entry Point to Dist. System,EP,,,6/28/2023,380-53029-1,PFBS,0.003,µg/L,EPA 533,<,,SE2,AM,10,OR,
OR4100012,"ALBANY, CITY OF",L,00003,Vine St. WTP,SW,EP001,Entry Point to Dist. System,EP,,,6/28/2023,380-53029-1,PFHpS,0.003,µg/L,EPA 533,<,,SE2,AM,10,OR,
OR4100012,"ALBANY, CITY OF",L,00003,Vine St. WTP,SW,EP001,Entry Point to Dist. System,EP,,,6/28/2023,380-53029-1,PFPeS,0.004,µg/L,EPA 533,<,,SE2,AM,10,OR,
OR4100012,"ALBANY, CITY OF",L,00003,Vine St. WTP,SW,EP001,Entry Point to Dist. System,EP,,,6/28/2023,380-53029-1,NFDHA,0.02,µg/L,EPA 533,<,,SE2,AM,10,OR,
OR4100012,"ALBANY, CITY OF",L,00003,Vine St. WTP,SW,EP001,Entry Point to Dist. System,EP,,,6/28/2023,380-53029-1,8:2 FTS,0.005,µg/L,EPA 533,<,,SE2,AM,10,OR,
OR4100012,"ALBANY, CITY OF",L,00003,Vine St. WTP,SW,EP001,Entry Point to Dist. System,EP,,,6/28/2023,380-53029-1,6:2 FTS,0.005,µg/L,EPA 533,<,,SE2,AM,10,OR,
OR4100012,"ALBANY, CITY OF",L,00003,Vine St. WTP,SW,EP001,Entry Point to Dist. System,EP,,,6/28/2023,380-53029-1,lithium,9,µg/L,EPA 200.7,<,,SE2,AM,10,OR,
OR4100012,"ALBANY, CITY OF",L,00003,Vine St. WTP,SW,EP001,Entry Point to Dist. System,EP,,,6/28/2023,380-53029-1,PFTA,0.008,µg/L,EPA 537.1,<,,SE2,AM,10,OR,
OR4100012,"ALBANY, CITY OF",L,00003,Vine St. WTP,SW,EP001,Entry Point to Dist. System,EP,,,6/28/2023,380-53029-1,PFTrDA,0.007,µg/L,EPA 537.1,<,,SE2,AM,10,OR,
OR4100012,"ALBANY, CITY OF",L,00003,Vine St. WTP,SW,EP001,Entry Point to Dist. System,EP,,,6/28/2023,380-53029-1,NEtFOSAA,0.005,µg/L,EPA 537.1,<,,SE2,AM,10,OR,
OR4100012,"ALBANY, CITY OF",L,00003,Vine St. WTP,SW,EP001,Entry Point to Dist. System,EP,,,6/28/2023,380-53029-1,NMeFOSAA,0.006,µg/L,EPA 537.1,<,,SE2,AM,10,OR,
OR4100012,"ALBANY, CITY OF",L,00003,Vine St. WTP,SW,EP001,Entry Point to Dist. System,EP,,,6/28/2023,380-53029-1,PFEESA,0.003,µg/L,EPA 533,<,,SE2,AM,10,OR,
OR4100012,"ALBANY, CITY OF",L,00003,Vine St. WTP,SW,EP001,Entry Point to Dist. System,EP,,,9/19/2023,380-63766-1,lithium,9,µg/L,EPA 200.7,<,,SE3,AM,10,OR,
OR4100012,"ALBANY, CITY OF",L,00003,Vine St. WTP,SW,EP001,Entry Point to Dist. System,EP,,,9/19/2023,380-63766-1,9Cl-PF3ONS,0.002,µg/L,EPA 533,<,,SE3,AM,10,OR,
OR4100012,"ALBANY, CITY OF",L,00003,Vine St. WTP,SW,EP001,Entry Point to Dist. System,EP,,,9/19/2023,380-63766-1,11Cl-PF3OUdS,0.005,µg/L,EPA 533,<,,SE3,AM,10,OR,
OR4100012,"ALBANY, CITY OF",L,00003,Vine St. WTP,SW,EP001,Entry Point to Dist. System,EP,,,9/19/2023,380-63766-1,PFUnA,0.002,µg/L,EPA 533,<,,SE3,AM,10,OR,
OR4100012,"ALBANY, CITY OF",L,00003,Vine St. WTP,SW,EP001,Entry Point to Dist. System,EP,,,9/19/2023,380-63766-1,PFHxA,0.003,µg/L,EPA 533,<,,SE3,AM,10,OR,
OR4100012,"ALBANY, CITY OF",L,00003,Vine St. WTP,SW,EP001,Entry Point to Dist. System,EP,,,9/19/2023,380-63766-1,PFDoA,0.003,µg/L,EPA 533,<,,SE3,AM,10,OR,
OR4100012,"ALBANY, CITY OF",L,00003,Vine St. WTP,SW,EP001,Entry Point to Dist. System,EP,,,9/19/2023,380-63766-1,PFDA,0.003,µg/L,EPA 533,<,,SE3,AM,10,OR,
OR4100012,"ALBANY, CITY OF",L,00003,Vine St. WTP,SW,EP001,Entry Point to Dist. System,EP,,,9/19/2023,380-63766-1,PFOA,0.004,µg/L,EPA 533,<,,SE3,AM,10,OR,
OR4100012,"ALBANY, CITY OF",L,00003,Vine St. WTP,SW,EP001,Entry Point to Dist. System,EP,,,9/19/2023,380-63766-1,ADONA,0.003,µg/L,EPA 533,<,,SE3,AM,10,OR,
OR4100012,"ALBANY, CITY OF",L,00003,Vine St. WTP,SW,EP001,Entry Point to Dist. System,EP,,,9/19/2023,380-63766-1,PFNA,0.004,µg/L,EPA 533,<,,SE3,AM,10,OR,
OR4100012,"ALBANY, CITY OF",L,00003,Vine St. WTP,SW,EP001,Entry Point to Dist. System,EP,,,9/19/2023,380-63766-1,8:2 FTS,0.005,µg/L,EPA 533,<,,SE3,AM,10,OR,
OR4100012,"ALBANY, CITY OF",L,00003,Vine St. WTP,SW,EP001,Entry Point to Dist. System,EP,,,9/19/2023,380-63766-1,PFOS,0.004,µg/L,EPA 533,<,,SE3,AM,10,OR,
OR4100012,"ALBANY, CITY OF",L,00003,Vine St. WTP,SW,EP001,Entry Point to Dist. System,EP,,,9/19/2023,380-63766-1,HFPO-DA,0.005,µg/L,EPA 533,<,,SE3,AM,10,OR,
OR4100012,"ALBANY, CITY OF",L,00003,Vine St. WTP,SW,EP001,Entry Point to Dist. System,EP,,,9/19/2023,380-63766-1,PFBA,0.005,µg/L,EPA 533,<,,SE3,AM,10,OR,
OR4100012,"ALBANY, CITY OF",L,00003,Vine St. WTP,SW,EP001,Entry Point to Dist. System,EP,,,9/19/2023,380-63766-1,PFHpA,0.003,µg/L,EPA 533,<,,SE3,AM,10,OR,
OR4100012,"ALBANY, CITY OF",L,00003,Vine St. WTP,SW,EP001,Entry Point to Dist. System,EP,,,9/19/2023,380-63766-1,4:2 FTS,0.003,µg/L,EPA 533,<,,SE3,AM,10,OR,
OR4100012,"ALBANY, CITY OF",L,00003,Vine St. WTP,SW,EP001,Entry Point to Dist. System,EP,,,9/19/2023,380-63766-1,PFBS,0.003,µg/L,EPA 533,<,,SE3,AM,10,OR,
OR4100012,"ALBANY, CITY OF",L,00003,Vine St. WTP,SW,EP001,Entry Point to Dist. System,EP,,,9/19/2023,380-63766-1,PFMPA,0.004,µg/L,EPA 533,<,,SE3,AM,10,OR,
OR4100012,"ALBANY, CITY OF",L,00003,Vine St. WTP,SW,EP001,Entry Point to Dist. System,EP,,,9/19/2023,380-63766-1,PFPeA,0.003,µg/L,EPA 533,<,,SE3,AM,10,OR,
OR4100012,"ALBANY, CITY OF",L,00003,Vine St. WTP,SW,EP001,Entry Point to Dist. System,EP,,,9/19/2023,380-63766-1,PFMBA,0.003,µg/L,EPA 533,<,,SE3,AM,10,OR,
OR4100012,"ALBANY, CITY OF",L,00003,Vine St. WTP,SW,EP001,Entry Point to Dist. System,EP,,,9/19/2023,380-63766-1,PFEESA,0.003,µg/L,EPA 533,<,,SE3,AM,10,OR,
OR4100012,"ALBANY, CITY OF",L,00003,Vine St. WTP,SW,EP001,Entry Point to Dist. System,EP,,,9/19/2023,380-63766-1,NFDHA,0.02,µg/L,EPA 533,<,,SE3,AM,10,OR,
OR4100012,"ALBANY, CITY OF",L,00003,Vine St. WTP,SW,EP001,Entry Point to Dist. System,EP,,,9/19/2023,380-63766-1,PFPeS,0.004,µg/L,EPA 533,<,,SE3,AM,10,OR,
OR4100012,"ALBANY, CITY OF",L,00003,Vine St. WTP,SW,EP001,Entry Point to Dist. System,EP,,,9/19/2023,380-63766-1,6:2 FTS,0.005,µg/L,EPA 533,<,,SE3,AM,10,OR,
OR4100012,"ALBANY, CITY OF",L,00003,Vine St. WTP,SW,EP001,Entry Point to Dist. System,EP,,,9/19/2023,380-63766-1,PFHpS,0.003,µg/L,EPA 533,<,,SE3,AM,10,OR,
OR4100012,"ALBANY, CITY OF",L,00003,Vine St. WTP,SW,EP001,Entry Point to Dist. System,EP,,,9/19/2023,380-63766-1,NEtFOSAA,0.005,µg/L,EPA 537.1,<,,SE3,AM,10,OR,
OR4100012,"ALBANY, CITY OF",L,00003,Vine St. WTP,SW,EP001,Entry Point to Dist. System,EP,,,9/19/2023,380-63766-1,PFTrDA,0.007,µg/L,EPA 537.1,<,,SE3,AM,10,OR,
OR4100012,"ALBANY, CITY OF",L,00003,Vine St. WTP,SW,EP001,Entry Point to Dist. System,EP,,,9/19/2023,380-63766-1,PFTA,0.008,µg/L,EPA 537.1,<,,SE3,AM,10,OR,
OR4100012,"ALBANY, CITY OF",L,00003,Vine St. WTP,SW,EP001,Entry Point to Dist. System,EP,,,9/19/2023,380-63766-1,PFHxS,0.003,µg/L,EPA 533,<,,SE3,AM,10,OR,
OR4100012,"ALBANY, CITY OF",L,00003,Vine St. WTP,SW,EP001,Entry Point to Dist. System,EP,,,9/19/2023,380-63766-1,NMeFOSAA,0.006,µg/L,EPA 537.1,<,,SE3,AM,10,OR,
OR4100012,"ALBANY, CITY OF",L,00003,Vine St. WTP,SW,EP001,Entry Point to Dist. System,EP,,,12/20/2023,380-76091-1,PFOA,0.004,µg/L,EPA 533,<,,SE4,AM,10,OR,
OR4100012,"ALBANY, CITY OF",L,00003,Vine St. WTP,SW,EP001,Entry Point to Dist. System,EP,,,12/20/2023,380-76091-1,PFNA,0.004,µg/L,EPA 533,<,,SE4,AM,10,OR,
OR4100012,"ALBANY, CITY OF",L,00003,Vine St. WTP,SW,EP001,Entry Point to Dist. System,EP,,,12/20/2023,380-76091-1,PFTA,0.008,µg/L,EPA 537.1,<,,SE4,AM,10,OR,
OR4100012,"ALBANY, CITY OF",L,00003,Vine St. WTP,SW,EP001,Entry Point to Dist. System,EP,,,12/20/2023,380-76091-1,PFTrDA,0.007,µg/L,EPA 537.1,<,,SE4,AM,10,OR,
OR4100012,"ALBANY, CITY OF",L,00003,Vine St. WTP,SW,EP001,Entry Point to Dist. System,EP,,,12/20/2023,380-76091-1,PFDA,0.003,µg/L,EPA 533,<,,SE4,AM,10,OR,
OR4100012,"ALBANY, CITY OF",L,00003,Vine St. WTP,SW,EP001,Entry Point to Dist. System,EP,,,12/20/2023,380-76091-1,PFDoA,0.003,µg/L,EPA 533,<,,SE4,AM,10,OR,
OR4100012,"ALBANY, CITY OF",L,00003,Vine St. WTP,SW,EP001,Entry Point to Dist. System,EP,,,12/20/2023,380-76091-1,PFHxA,0.003,µg/L,EPA 533,<,,SE4,AM,10,OR,
OR4100012,"ALBANY, CITY OF",L,00003,Vine St. WTP,SW,EP001,Entry Point to Dist. System,EP,,,12/20/2023,380-76091-1,PFUnA,0.002,µg/L,EPA 533,<,,SE4,AM,10,OR,
OR4100012,"ALBANY, CITY OF",L,00003,Vine St. WTP,SW,EP001,Entry Point to Dist. System,EP,,,12/20/2023,380-76091-1,11Cl-PF3OUdS,0.005,µg/L,EPA 533,<,,SE4,AM,10,OR,
OR4100012,"ALBANY, CITY OF",L,00003,Vine St. WTP,SW,EP001,Entry Point to Dist. System,EP,,,12/20/2023,380-76091-1,9Cl-PF3ONS,0.002,µg/L,EPA 533,<,,SE4,AM,10,OR,
OR4100012,"ALBANY, CITY OF",L,00003,Vine St. WTP,SW,EP001,Entry Point to Dist. System,EP,,,12/20/2023,380-76091-1,NMeFOSAA,0.006,µg/L,EPA 537.1,<,,SE4,AM,10,OR,
OR4100012,"ALBANY, CITY OF",L,00003,Vine St. WTP,SW,EP001,Entry Point to Dist. System,EP,,,12/20/2023,380-76091-1,PFOS,0.004,µg/L,EPA 533,<,,SE4,AM,10,OR,
OR4100012,"ALBANY, CITY OF",L,00003,Vine St. WTP,SW,EP001,Entry Point to Dist. System,EP,,,12/20/2023,380-76091-1,PFHxS,0.003,µg/L,EPA 533,<,,SE4,AM,10,OR,
OR4100012,"ALBANY, CITY OF",L,00003,Vine St. WTP,SW,EP001,Entry Point to Dist. System,EP,,,12/20/2023,380-76091-1,PFBS,0.003,µg/L,EPA 533,<,,SE4,AM,10,OR,
OR4100012,"ALBANY, CITY OF",L,00003,Vine St. WTP,SW,EP001,Entry Point to Dist. System,EP,,,12/20/2023,380-76091-1,PFBA,0.005,µg/L,EPA 533,<,,SE4,AM,10,OR,
OR4100012,"ALBANY, CITY OF",L,00003,Vine St. WTP,SW,EP001,Entry Point to Dist. System,EP,,,12/20/2023,380-76091-1,6:2 FTS,0.005,µg/L,EPA 533,<,,SE4,AM,10,OR,
OR4100012,"ALBANY, CITY OF",L,00003,Vine St. WTP,SW,EP001,Entry Point to Dist. System,EP,,,12/20/2023,380-76091-1,4:2 FTS,0.003,µg/L,EPA 533,<,,SE4,AM,10,OR,
OR4100012,"ALBANY, CITY OF",L,00003,Vine St. WTP,SW,EP001,Entry Point to Dist. System,EP,,,12/20/2023,380-76091-1,8:2 FTS,0.005,µg/L,EPA 533,<,,SE4,AM,10,OR,
OR4100012,"ALBANY, CITY OF",L,00003,Vine St. WTP,SW,EP001,Entry Point to Dist. System,EP,,,12/20/2023,380-76091-1,PFMPA,0.004,µg/L,EPA 533,<,,SE4,AM,10,OR,
OR4100012,"ALBANY, CITY OF",L,00003,Vine St. WTP,SW,EP001,Entry Point to Dist. System,EP,,,12/20/2023,380-76091-1,PFPeA,0.003,µg/L,EPA 533,<,,SE4,AM,10,OR,
OR4100012,"ALBANY, CITY OF",L,00003,Vine St. WTP,SW,EP001,Entry Point to Dist. System,EP,,,12/20/2023,380-76091-1,PFMBA,0.003,µg/L,EPA 533,<,,SE4,AM,10,OR,
OR4100012,"ALBANY, CITY OF",L,00003,Vine St. WTP,SW,EP001,Entry Point to Dist. System,EP,,,12/20/2023,380-76091-1,PFEESA,0.003,µg/L,EPA 533,<,,SE4,AM,10,OR,
OR4100012,"ALBANY, CITY OF",L,00003,Vine St. WTP,SW,EP001,Entry Point to Dist. System,EP,,,12/20/2023,380-76091-1,NFDHA,0.02,µg/L,EPA 533,<,,SE4,AM,10,OR,
OR4100012,"ALBANY, CITY OF",L,00003,Vine St. WTP,SW,EP001,Entry Point to Dist. System,EP,,,12/20/2023,380-76091-1,PFPeS,0.004,µg/L,EPA 533,<,,SE4,AM,10,OR,
OR4100012,"ALBANY, CITY OF",L,00003,Vine St. WTP,SW,EP001,Entry Point to Dist. System,EP,,,12/20/2023,380-76091-1,PFHpS,0.003,µg/L,EPA 533,<,,SE4,AM,10,OR,
OR4100012,"ALBANY, CITY OF",L,00003,Vine St. WTP,SW,EP001,Entry Point to Dist. System,EP,,,12/20/2023,380-76091-1,PFHpA,0.003,µg/L,EPA 533,<,,SE4,AM,10,OR,
OR4100012,"ALBANY, CITY OF",L,00003,Vine St. WTP,SW,EP001,Entry Point to Dist. System,EP,,,12/20/2023,380-76091-1,lithium,9,µg/L,EPA 200.7,<,,SE4,AM,10,OR,
OR4100012,"ALBANY, CITY OF",L,00003,Vine St. WTP,SW,EP001,Entry Point to Dist. System,EP,,,12/20/2023,380-76091-1,NEtFOSAA,0.005,µg/L,EPA 537.1,<,,SE4,AM,10,OR,
OR4100012,"ALBANY, CITY OF",L,00003,Vine St. WTP,SW,EP001,Entry Point to Dist. System,EP,,,12/20/2023,380-76091-1,ADONA,0.003,µg/L,EPA 533,<,,SE4,AM,10,OR,
OR4100012,"ALBANY, CITY OF",L,00003,Vine St. WTP,SW,EP001,Entry Point to Dist. System,EP,,,12/20/2023,380-76091-1,HFPO-DA,0.005,µg/L,EPA 533,<,,SE4,AM,10,OR,
OR4100012,"ALBANY, CITY OF",L,00004,AM WTP,SW,EP002,Entry Point to Dist. System,EP,,,3/22/2023,380-41363-2,PFDA,0.003,µg/L,EPA 533,<,,SE1,AM,10,OR,
OR4100012,"ALBANY, CITY OF",L,00004,AM WTP,SW,EP002,Entry Point to Dist. System,EP,,,3/22/2023,380-41363-2,9Cl-PF3ONS,0.002,µg/L,EPA 533,<,,SE1,AM,10,OR,
OR4100012,"ALBANY, CITY OF",L,00004,AM WTP,SW,EP002,Entry Point to Dist. System,EP,,,3/22/2023,380-41363-2,11Cl-PF3OUdS,0.005,µg/L,EPA 533,<,,SE1,AM,10,OR,
