Site code	Site type	Sample date (yyyymmdd)	11Cl-PF3OUDS	4:2FTS	6:2FTS	8:2FTS	9Cl-PF3ONS	FBSA	FHx-SA	FOSA	GenX	NaDONA	N-EtFOSAA linear	N-EtFOSA-M	N-MeFOSAA linear	N-MeFOSA-M	PFBA	PFBS	PFDA	PFDoA	PFDS	PFHpA	PFHpS	PFHxA	PFHxS Branched	PFHxS Linear	PFNA	PFNS	PFOA	PFOS Branched	PFOS Linear	PFPeA	PFPeS	PFTeDA	PFTrDA	PFUnDA
OH_8_Priv	Private supply	20211201	<4.8	<4.7	<9.6	<4.9	<18.8	<50.5	<20.2	<5.1	<5.1	<1.9	<3.9	<10.1	<3.8	<10.1	<5.1	3.10	<2.0	<5.1	<9.8	<5.1	<4.8	<5.1	<8.8	2.50	<2.0	<9.7	E2.5	<39.6	<3.7	<2.0	<1.9	<5.1	<5.1	<2.0
OH_9_Priv	Private supply	20211201	<4.8	<4.7	<9.6	<4.9	<18.8	<50.5	<20.2	<5.1	<5.1	<1.9	<3.9	<10.1	<3.8	<10.1	<5.1	<4.5	<2.0	<5.1	<9.8	<5.1	<4.8	<5.1	<8.8	<3.7	<2.0	<9.7	<2.0	<39.6	<3.7	<2.0	<1.9	<5.1	<5.1	<2.0
OK_1_Priv	Private supply	20210804	<47.6	<9.5	<19.2	<9.7	<47.1	<50.5	<101	<20.2	<10.1	<1.9	<15.7	<20.2	<15.4	<20.2	<28.2	<9.0	<10.1	<10.1	<19.5	<20.2	<9.6	<20.2	<17.5	<7.5	<5.1	<19.4	<5.1	<39.6	<14.8	<10.1	<9.5	<5.1	<10.1	<10.1
OK_1_Priv dup	Private supply	20210804	<47.6	<9.5	<19.2	<9.7	<47.1	<50.5	<101	<20.2	<10.1	<1.9	<15.7	<20.2	<15.4	<20.2	<20.2	<9.0	<10.1	<10.1	<19.5	<20.2	<9.6	<20.2	<17.5	<7.5	<5.1	<19.4	<5.1	<39.6	<14.8	<10.1	<9.5	<5.1	<10.1	<10.1
OK_2_Priv	Private supply	20210810	<47.6	<9.5	<19.2	<9.7	<47.1	<50.5	<101	<20.2	<10.1	<1.9	<15.7	<20.2	<15.4	<20.2	<20.2	<9.0	<10.1	<10.1	<19.5	<20.2	<9.6	<20.2	<17.5	<7.5	<5.1	<19.4	<5.1	<39.6	<14.8	<10.1	<9.5	<5.1	<10.1	<10.1
OK_3_Pub	Public supply	20210804	<47.6	<9.5	<19.2	<9.7	<47.1	<50.5	<101	<20.2	<10.1	<1.9	<15.7	<20.2	<15.4	<20.2	<41.4	<9.0	<10.1	<10.1	<19.5	<20.2	<9.6	<20.2	<17.5	<7.5	<5.1	<19.4	<5.1	<39.6	<14.8	<10.1	<9.5	<5.1	<10.1	<10.1
OK_4_Pub	Public supply	20210809	<47.6	<9.5	<19.2	<9.7	<47.1	<50.5	<101	<20.2	<10.1	<1.9	<15.7	<20.2	<15.4	<20.2	<27.0	<9.0	<10.1	<10.1	<19.5	<20.2	<9.6	<20.2	<17.5	<7.5	<5.1	<19.4	<5.1	<39.6	<14.8	<10.1	<9.5	<5.1	<10.1	<10.1
OR_1_Priv	Private supply	20211213	<9.5	<18.9	<19.4	<9.7	<18.8	<101	<50.5	<20.2	<10.1	<1.9	<7.8	<5.1	<3.8	<10.1	<50.5	<9.0	<5.1	<10.1	<9.8	<20.2	<19.3	<50.5	<17.5	<7.5	<5.1	<19.4	<5.1	<19.8	<14.8	<10.1	<4.8	<5.1	<20.2	<5.1
OR_2_Priv	Private supply	20211108	<47.6	<9.5	<19.2	<9.7	<18.8	<101	<50.5	<20.2	<10.1	<1.9	<7.8	<10.1	<15.4	<20.2	<101	<9.0	<5.1	<10.1	<19.5	<10.1	<9.6	<20.2	<17.5	<7.5	<10.1	<19.4	<5.1	<19.8	<7.4	<5.1	<4.8	<20.2	<10.1	<10.1
OR_3_Pub	Public supply	20211005	<9.5	<4.7	<19.2	<4.9	<18.8	<50.5	<50.5	<5.1	<10.1	<1.9	<7.8	<10.1	<7.7	<10.1	<5.1	<4.5	<5.1	<10.1	<4.9	<5.1	<4.8	<10.1	<17.5	<1.5	<2.0	<9.7	<2.0	<19.8	<7.4	<5.1	<4.8	<5.1	<10.1	<5.1
OR_4_Pub	Public supply	20211020	<9.5	<1.9	<9.6	<4.9	<18.8	<50.5	<50.5	<10.1	<10.1	<1.9	<15.7	<10.1	<7.7	<10.1	<5.1	<4.5	<2.0	<10.1	<4.9	<10.1	<9.6	<10.1	<17.5	<3.7	<2.0	<4.9	<2.0	<39.6	<14.8	<5.1	<9.5	<5.1	<10.1	<5.1
OR_5_Pub	Public supply	20211027	<9.5	<1.9	<9.6	<4.9	<18.8	<50.5	<50.5	<10.1	<10.1	<1.9	<15.7	<10.1	<7.7	<10.1	<5.1	<4.5	<2.0	<10.1	<4.9	<10.1	<9.6	<10.1	<17.5	<3.7	<2.0	<4.9	<2.0	<39.6	<14.8	<5.1	<9.5	<5.1	<10.1	<5.1
OR_6_Pub	Public supply	20211118	<4.8	<4.7	<9.6	<4.9	<18.8	<50.5	<20.2	<5.1	<5.1	<1.9	<3.9	<10.1	<3.8	<10.1	<5.1	<4.5	<2.0	<5.1	<9.8	<5.1	<4.8	<5.1	<8.8	<3.7	<2.0	<9.7	<2.0	<39.6	<3.7	<2.0	<1.9	<5.1	<5.1	<2.0
OR_7_Pub	Public supply	20211116	<19.0	<4.7	<19.2	<9.7	<18.8	<50.5	<50.5	<5.1	<20.2	<1.9	<7.8	<5.1	<7.7	<10.1	<20.2	<4.5	<10.1	<10.1	<19.5	<10.1	<9.6	<20.2	<34.9	<7.5	<10.1	<19.4	<5.1	<19.8	<7.4	<5.1	<9.5	<10.1	<10.1	<10.1
PA_10_Priv	Private supply	20211004	<9.5	<4.7	<19.2	<4.9	<18.8	<50.5	<50.5	<5.1	<10.1	<1.9	<7.8	<10.1	<7.7	<10.1	<5.1	<4.5	<5.1	<10.1	<4.9	<5.1	<4.8	<10.1	<17.5	<1.5	<2.0	<9.7	<2.0	<19.8	<7.4	<5.1	<4.8	<5.1	<10.1	<5.1
PA_2_Priv	Private supply	20210907	<4.8	<9.5	<19.2	<9.7	<18.8	<50.5	<50.5	<5.1	<5.1	<1.9	<7.8	<20.2	<7.7	<20.2	<5.1	<4.5	<2.0	<5.1	<4.9	<10.1	<4.8	<10.1	<8.8	<3.7	<2.0	<9.7	<2.0	<39.6	<7.4	<2.0	<1.9	<5.1	<5.1	<2.0
PA_2_Priv dup	Private supply	20210907	<4.8	<9.5	<19.2	<9.7	<18.8	<50.5	<50.5	<5.1	<5.1	<1.9	<7.8	<20.2	<7.7	<20.2	<5.1	<4.5	<2.0	<5.1	<4.9	<10.1	<4.8	<10.1	<8.8	<3.7	<2.0	<9.7	<2.0	<39.6	<7.4	<2.0	<1.9	<5.1	<5.1	<2.0
PA_3_Pub	Public supply	20210819	<19.0	<4.7	<9.6	<19.4	<18.8	<50.5	<20.2	<5.1	<10.1	<1.9	<7.8	<5.1	<7.7	<20.2	<10.1	7.30	<10.1	<10.1	<9.8	<20.2	<4.8	E7.6	<17.5	<3.7	4.66	<9.7	E7.6	<39.6	<14.8	E9.8	<9.5	<10.1	<10.1	<10.1
PA_4_Pub	Public supply	20210830	<19.0	<4.7	<9.6	<19.4	<18.8	<50.5	<20.2	<5.1	<10.1	<1.9	<7.8	<5.1	<7.7	<20.2	<10.1	<4.5	<10.1	<10.1	<9.8	<20.2	<4.8	<10.1	<17.5	<3.7	<5.1	<9.7	<2.0	<39.6	<14.8	<2.0	<9.5	<10.1	<10.1	<10.1
PA_5_Priv	Private supply	20210907	<19.0	<9.5	<19.2	<9.7	<18.8	<101	<50.5	<20.2	<20.2	<1.9	<7.8	<10.1	<15.4	<20.2	<20.2	18.0	<10.1	<5.1	<19.5	<20.2	<19.3	<20.2	<17.5	<3.7	<5.1	<19.4	E7.1	<39.6	<14.8	<5.1	<4.8	<20.2	<10.1	<10.1
PA_6_Pub	Public supply	20210920	<9.5	<4.7	<19.2	<4.9	<18.8	<50.5	<50.5	<5.1	<5.1	<1.9	<7.8	<5.1	<7.7	<5.1	<10.1	<1.8	<5.1	<5.1	<4.9	<5.1	<4.8	<5.1	<8.8	<3.7	<2.0	<9.7	<2.0	<39.6	<7.4	<2.0	<4.8	<5.1	<10.1	<2.0
PA_7_Priv	Private supply	20211004	<9.5	<4.7	<19.2	<4.9	<18.8	<50.5	<50.5	<5.1	<10.1	<1.9	<7.8	<10.1	<7.7	<10.1	<5.1	<4.5	<5.1	<10.1	<4.9	<5.1	<4.8	<10.1	<17.5	<1.5	<2.0	<9.7	<2.0	<19.8	<7.4	<5.1	<4.8	<5.1	<10.1	<5.1
PA_8_Priv	Private supply	20211005	<9.5	<4.7	<9.6	<9.7	<18.8	<50.5	<50.5	<5.1	<10.1	<1.9	<3.9	<10.1	<7.7	<10.1	<5.1	2.45	<2.0	<5.1	<4.9	<5.1	<9.6	<5.1	<8.8	<3.7	<2.0	<9.7	E3.9	<39.6	<7.4	<4.5	<4.8	<2.0	<10.1	<2.0
PA_9_Priv	Private supply	20211128	<4.8	<1.9	<9.6	<4.9	<18.8	<50.5	<50.5	<5.1	<5.1	<1.9	<7.8	<10.1	<7.7	<20.2	<10.1	<4.5	<2.0	<5.1	<9.8	<10.1	<4.8	<10.1	<8.8	<1.5	<2.0	<9.7	<2.0	<19.8	<3.7	<2.0	<4.8	<5.1	<5.1	<5.1
PA_9_Priv dup	Private supply	20211128	<4.8	<1.9	<9.6	<4.9	<18.8	<50.5	<50.5	<5.1	<5.1	<1.9	<7.8	<10.1	<7.7	<20.2	<10.1	<4.5	<2.0	<5.1	<9.8	<10.1	<4.8	<10.1	<8.8	<1.5	<2.0	<9.7	<2.0	<19.8	<3.7	<2.0	<4.8	<5.1	<5.1	<5.1
PR_1_SW	Surface water	20211115	<19.0	<4.7	<19.2	<9.7	<18.8	<50.5	<50.5	<5.1	<20.2	<1.9	<7.8	<5.1	<7.7	<10.1	<20.2	<4.5	<10.1	<10.1	<19.5	<10.1	<9.6	<20.2	<34.9	<7.5	<10.1	<19.4	<5.1	<19.8	<7.4	<5.1	<9.5	<10.1	<10.1	<10.1
PR_3_Pub	Public supply	20210714	<47.6	<18.9	<48	<19.4	<47.1	<101	<101	<10.1	<10.1	<1.9	<15.7	<20.2	<38.4	<50.5	<20.2	<9.0	<10.1	<10.1	<9.8	<10.1	<9.6	<5.1	<34.9	<15.0	<10.1	<19.4	<2.0	<39.6	<14.8	<10.1	<9.5	<10.1	<10.1	<20.2
PR_4_Pub	Public supply	20210720	<47.6	<18.9	<48	<19.4	<47.1	<101	<101	<10.1	<10.1	<1.9	<15.7	<20.2	<38.4	<50.5	<20.2	3.4	<10.1	<10.1	<9.8	<10.1	<9.6	<5.1	<34.9	<15.0	<10.1	<19.4	<2.18	<39.6	<14.8	<10.1	<9.5	<10.1	<10.1	<20.2
PR_5_Pub	Public supply	20210721	<47.6	<18.9	<48	<19.4	<47.1	<101	<101	<10.1	<10.1	<1.9	<15.7	<20.2	<38.4	<50.5	<39.1	<9.0	<10.1	<10.1	<9.8	<10.1	<9.6	<5.1	<34.9	<15.0	<10.1	<19.4	<2.6	<39.6	<14.8	<10.1	<9.5	<10.1	<10.1	<20.2
PR_6_Priv	Private supply	20211102	<47.6	<9.5	<19.2	<9.7	<18.8	<101	<50.5	<20.2	<10.1	<1.9	<7.8	<10.1	<15.4	<20.2	<101	<9.0	<5.1	<10.1	<19.5	<10.1	<9.6	<20.2	<17.5	<7.5	<10.1	<19.4	<5.1	<19.8	<7.4	<5.1	<4.8	<20.2	<10.1	<10.1
PR_7_Priv	Private supply	20211028	<9.5	<1.9	<9.6	<4.9	<18.8	<50.5	<50.5	<10.1	<10.1	<1.9	<15.7	<10.1	<7.7	<10.1	<5.1	<4.5	<2.0	<10.1	<4.9	<10.1	<9.6	<10.1	<17.5	1.34	<2.0	<4.9	<2.0	<39.6	<14.8	<5.1	<9.5	<5.1	<10.1	<5.1
PR_8_Pub	Public supply	20211103	<9.5	<18.9	<19.4	<9.7	<18.8	<101	<50.5	<20.2	<10.1	<1.9	<7.8	<5.1	<3.8	<10.1	<50.5	<9.0	<5.1	<10.1	<9.8	<20.2	<19.3	<50.5	<17.5	<7.5	<5.1	<19.4	<5.1	<19.8	<14.8	<10.1	<4.8	<5.1	<20.2	<5.1
PR_9_Pub	Public supply	20211116	<19.0	<4.7	<19.2	<9.7	<18.8	<50.5	<50.5	<5.1	<20.2	<1.9	<7.8	<5.1	<7.7	<10.1	<20.2	<4.5	<10.1	<10.1	<19.5	<10.1	<9.6	<20.2	<34.9	<7.5	<10.1	<19.4	<5.1	<19.8	<7.4	<5.1	<9.5	<10.1	<10.1	<10.1
RI_1_Priv	Private supply	20211109	<47.6	<9.5	<19.2	<9.7	<18.8	<101	<50.5	<20.2	<10.1	<1.9	<7.8	<10.1	<15.4	<20.2	<101	<9.0	<5.1	<10.1	<19.5	<10.1	<9.6	<20.2	<17.5	<7.5	<10.1	<19.4	<5.1	<19.8	<7.4	<5.1	<4.8	<20.2	<10.1	<10.1
RI_2_Priv	Private supply	20220526	<47.6	<17.5	<52.4	<19.1	<18.8	<101	<38.9	<15.6	<50.5	<1.9	<39.1	<162	<15.4	<123	<16.2	<10.1	<20.6	<17.8	<48.7	<43.1	<18.5	<39.8	<22.8	<11.4	<7.8	<16.1	<10.1	<19.8	<14.3	<12.8	<12.5	<24.7	<15.6	<16.2
RI_3_Pub	Public supply	20210713	<47.6	<18.9	<48	<19.4	<47.1	<101	<101	<10.1	<10.1	<1.9	<15.7	<20.2	<38.4	<50.5	<20.2	<9.0	<10.1	<10.1	<9.8	<10.1	<9.6	<5.1	<34.9	<15	<10.1	<19.4	<2.0	<39.6	<14.8	<10.1	<9.5	NR	NR	<20.2
RI_3_Pub dup	Public supply	20210713	<47.6	<18.9	<48	<19.4	<47.1	<101	<101	<10.1	<10.1	<1.9	<15.7	<20.2	<38.4	<50.5	<20.2	<9.0	<10.1	<10.1	<9.8	<10.1	<9.6	<5.1	<34.9	<15	<10.1	<19.4	<2.0	<39.6	<14.8	<10.1	<9.5	<10.1	<10.1	<20.2
RI_4_Pub	Public supply	20211116	<19.0	<4.7	<19.2	<9.7	<18.8	<50.5	<50.5	<5.1	<20.2	<1.9	<7.8	<5.1	<7.7	<10.1	<20.2	<4.5	<10.1	<10.1	<19.5	<10.1	<9.6	<20.2	<34.9	<7.5	<10.1	<19.4	<5.1	<19.8	<7.4	<5.1	<9.5	<10.1	<10.1	<10.1
SC_1_Priv	Private supply	20210524	<47.6	<9.5	<19.2	<9.7	<47.1	<101	<50.5	<20.2	<10.1	<1.9	<7.8	<20.2	<15.4	<20.2	<10.1	<17.9	<5.1	<20.2	<19.5	<5.1	<9.6	<20.2	<17.5	<7.5	<10.1	<19.4	<2.0	<39.6	<14.8	<5.1	<4.8	<10.1	<10.1	<10.1
SC_2_Priv	Private supply	20210803	<19.0	<4.7	<9.6	<19.4	<18.8	<50.5	<20.2	<5.1	<10.1	<1.9	<7.8	<5.1	<7.7	<20.2	<10.1	<4.5	<10.1	<10.1	<9.8	<20.2	<4.8	<10.1	<17.5	<3.7	<5.1	<9.7	<2.0	<39.6	<14.8	<2	<9.5	<10.1	<10.1	<10.1
SC_3_Pub	Public supply	20210630	<47.6	<18.9	<19.2	<19.4	<47.1	<50.5	<101	<20.2	<5.1	<1.9	<15.7	<20.2	<38.4	<50.5	<20.2	<17.9	<10.1	<20.2	<9.8	<20.2	<9.6	<50.5	<17.5	<15.0	<10.1	<9.7	E9.1	<39.6	<14.8	<10.1	<4.8	<10.1	<10.1	<10.1
SC_4_Pub	Public supply	20210630	<47.6	<18.9	<19.2	<19.4	<47.1	<50.5	<101	<20.2	5.7	<1.9	<15.7	<20.2	<38.4	<50.5	<20.2	<17.9	<10.1	<20.2	<9.8	<20.2	<9.6	<50.5	<17.5	<15.0	<10.1	<9.7	<10.1	<39.6	<14.8	<10.1	<4.8	<10.1	<10.1	<10.1
SC_5_Pub	Public supply	20210803	<47.6	<9.5	<19.2	<9.7	<47.1	<50.5	<101	<20.2	<10.1	<1.9	<15.7	<20.2	<15.4	<20.2	<20.2	<9.0	<10.1	<10.1	<19.5	<20.2	<9.6	<20.2	<17.5	<7.5	<5.1	<19.4	<5.1	<39.6	<14.8	<10.1	<9.5	<5.1	<10.1	<10.1
SD_1_Priv	Private supply	20211214	<4.8	<1.9	<9.6	<4.9	<18.8	<50.5	<50.5	<5.1	<5.1	<1.9	<7.8	<10.1	<7.7	<20.2	<10.1	<4.5	<2.0	<5.1	<9.8	<10.1	<4.8	<10.1	<8.8	<1.5	<2.0	<9.7	<2.0	<19.8	<3.7	<2.0	<4.8	<5.1	<5.1	<5.1
SD_3_Pub	Public supply	20211006	<9.5	<4.7	<9.6	<9.7	<18.8	<50.5	<50.5	<5.1	<10.1	<1.9	<3.9	<10.1	<7.7	<10.1	<5.1	<1.8	<2.0	<5.1	<4.9	<5.1	<9.6	<5.1	<8.8	<3.7	<2.0	<9.7	<2.0	<39.6	<7.4	<2.0	<4.8	<2.0	<10.1	<2.0
SD_4_Pub	Public supply	20211011	<9.5	<4.7	<19.2	<4.9	<18.8	<50.5	<50.5	<5.1	<10.1	<1.9	<7.8	<10.1	<7.7	<10.1	<5.1	<4.5	<5.1	<10.1	<4.9	<5.1	<4.8	<10.1	<17.5	<1.5	<2.0	<9.7	<2.0	<19.8	<7.4	<5.1	<4.8	<5.1	<10.1	<5.1
TN_1_Priv	Private supply	20210929	<9.5	<4.7	<19.2	<4.9	<18.8	<50.5	<50.5	<5.1	<5.1	<1.9	<7.8	<5.1	<7.7	<5.1	<10.1	<1.8	<5.1	<5.1	<4.9	<5.1	<4.8	<5.1	<8.8	<3.7	<2.0	<9.7	<2.0	<39.6	<7.4	<2.0	<4.8	<5.1	<10.1	<2.0
TN_2_Priv	Private supply	20211005	<9.5	<4.7	<19.2	<4.9	<18.8	<50.5	<50.5	<5.1	<10.1	<1.9	<7.8	<10.1	<7.7	<10.1	<5.1	<4.5	<5.1	<10.1	<4.9	<5.1	<4.8	<10.1	<17.5	<1.5	<2.0	<9.7	<2.0	<19.8	<7.4	<5.1	<4.8	<5.1	<10.1	<5.1
TN_3_Pub	Public supply	20210707	<47.6	<18.9	<19.2	<19.4	<47.1	<50.5	<101	<20.2	<5.1	<1.9	<15.7	<20.2	<38.4	<50.5	<20.2	<17.9	<10.1	<20.2	<9.8	<20.2	<9.6	<50.5	<17.5	<15.0	<10.1	<9.7	<10.1	<39.6	<14.8	<10.1	<4.8	<10.1	<10.1	<10.1
TN_4_Pub	Public supply	20211109	<47.6	<9.5	<19.2	<9.7	<18.8	<101	<50.5	<20.2	<10.1	<1.9	<7.8	<10.1	<15.4	<20.2	<101	<9.0	<5.1	<10.1	<19.5	<10.1	<9.6	<20.2	<17.5	<7.5	<10.1	<19.4	<5.1	<19.8	<7.4	<5.1	<4.8	<20.2	<10.1	<10.1
TN_5_Pub	Public supply	20211020	<9.5	<1.9	<9.6	<4.9	<18.8	<50.5	<50.5	<10.1	<10.1	<1.9	<15.7	<10.1	<7.7	<10.1	<5.1	<4.5	<2.0	<10.1	<4.9	<10.1	<9.6	<10.1	<17.5	<3.7	<2.0	<4.9	<2.0	<39.6	<14.8	<5.1	<9.5	<5.1	<10.1	<5.1
TN_6_Pub	Public supply	20211025	<9.5	<1.9	<9.6	<4.9	<18.8	<50.5	<50.5	<10.1	<10.1	<1.9	<15.7	<10.1	<7.7	<10.1	<6.7	<4.5	<2.0	<10.1	<4.9	<10.1	<9.6	<10.1	<17.5	<3.7	<2.0	<4.9	<2.0	<39.6	<14.8	<5.1	<9.5	<5.1	<10.1	<5.1
TX_1_Priv	Private supply	20210628	<47.6	<18.9	<19.2	<19.4	<47.1	<50.5	<101	<20.2	<5.1	<1.9	<15.7	<20.2	<38.4	<50.5	<20.2	<17.9	<10.1	<20.2	<9.8	<20.2	<9.6	<50.5	<17.5	<15.0	<10.1	<9.7	<10.1	<39.6	<14.8	<10.1	<4.8	<10.1	<10.1	<10.1
TX_1_Priv dup	Private supply	20210628	<47.6	<18.9	<19.2	<19.4	<47.1	<50.5	<101	<20.2	<5.1	<1.9	<15.7	<20.2	<38.4	<50.5	<20.2	<17.9	<10.1	<20.2	<9.8	<20.2	<9.6	<50.5	<17.5	<15.0	<10.1	<9.7	<10.1	<39.6	<14.8	<10.1	<4.8	<10.1	<10.1	<10.1
TX_2_Priv	Private supply	20211103	<9.5	<18.9	<19.4	<9.7	<18.8	<101	<50.5	<20.2	<10.1	<1.9	<7.8	<5.1	<3.8	<10.1	<50.5	<9.0	<5.1	<10.1	<9.8	<20.2	<19.3	<50.5	<17.5	<7.5	<5.1	<19.4	<5.1	<19.8	<14.8	<10.1	<4.8	<5.1	<20.2	<5.1
TX_3_Pub	Public supply	20210627	<47.6	<18.9	<19.2	<19.4	<47.1	<50.5	<101	<20.2	<5.1	<1.9	<15.7	<20.2	<38.4	<50.5	<20.2	<17.9	<10.1	<20.2	<9.8	<20.2	<9.6	<50.5	<17.5	<15.0	<10.1	<9.7	<10.1	<39.6	<14.8	<10.1	<4.8	<10.1	<10.1	<10.1
TX_4_Pub	Public supply	20211026	<9.5	<1.9	<9.6	<4.9	<18.8	<50.5	<50.5	<10.1	<10.1	<1.9	<15.7	<10.1	<7.7	<10.1	<7.8	3.64	<2.0	<10.1	<4.9	<10.1	<9.6	<10.1	<17.5	1.64	<2.0	<4.9	<2.0	<39.6	<14.8	<5.1	<9.5	<5.1	<10.1	<5.1
TX_5_Priv	Private supply	20211018	<9.5	<1.9	<9.6	<4.9	<18.9	<50.5	<50.5	<5.1	<5.1	<1.9	<3.9	<10.1	<7.7	<20.2	<5.1	<4.5	<2.0	<5.1	<4.9	<5.1	<4.8	<10.1	<8.8	<3.7	<2.0	<9.7	<2.0	<39.6	<7.4	<5.1	<4.8	<5.1	<5.1	<2.0
TX_6_Pub	Public supply	20211027	<9.5	<1.9	<9.6	<4.9	<18.8	<50.5	<50.5	<10.1	<10.1	<1.9	<15.7	<10.1	<7.7	<10.1	<8.7	<4.5	<2.0	<10.1	<4.9	<10.1	<9.6	<10.1	<17.5	<3.7	<2.0	<4.9	<2.0	<39.6	<14.8	<5.1	<9.5	<5.1	<10.1	<5.1
TX_7_Pub	Public supply	20211101	<47.6	<9.5	<19.2	<9.7	<18.8	<101	<50.5	<20.2	<10.1	<1.9	<7.8	<10.1	<15.4	<20.2	<101	<9.0	<5.1	<10.1	<19.5	<10.1	<9.6	<20.2	<17.5	<7.5	<10.1	<19.4	<5.1	<19.8	<7.4	<5.1	<4.8	<20.2	<10.1	<10.1
TX_8_Pub	Public supply	20211122	<4.8	<4.7	<9.6	<4.9	<18.8	<50.5	<20.2	<5.1	<5.1	<1.9	<3.9	<10.1	<3.8	<10.1	<5.1	<4.5	<2.0	<5.1	<9.8	<5.1	<4.8	<5.1	<8.8	<3.7	<2.0	<9.7	<2.0	<39.6	<3.7	<2.0	<1.9	<5.1	<5.1	<2.0
UT_3_Pub	Public supply	20210825	<19.0	<9.5	<19.2	<9.7	<18.8	<101	<50.5	<20.2	<20.2	<1.9	<7.8	<10.1	<15.4	<20.2	<20.2	<9.0	<10.1	<5.1	<19.5	<20.2	<19.3	<20.2	<17.5	<3.7	<5.1	<19.4	<2.0	<39.6	<14.8	<5.1	<4.8	<20.2	<10.1	<10.1
UT_4_Pub	Public supply	20210830	<19.0	<4.7	<9.6	<19.4	<18.8	<50.5	<20.2	<5.1	<10.1	<1.9	<7.8	<5.1	<7.7	<20.2	<10.1	<4.5	<10.1	<10.1	<9.8	<20.2	<4.8	<10.1	<17.5	<3.7	<5.1	<9.7	<2	<39.6	<14.8	<2	<9.5	<10.1	<10.1	<10.1
UT_6_Pub	Public supply	20211027	<9.5	<1.9	<9.6	<4.9	<18.8	<50.5	<50.5	<10.1	<10.1	<1.9	<15.7	<10.1	<7.7	<10.1	<5.1	<4.5	<2.0	<10.1	<4.9	<10.1	<9.6	<10.1	<17.5	<3.7	<2.0	<4.9	<2.0	<39.6	<14.8	<5.1	<9.5	<5.1	<10.1	<5.1
UT_7_Pub	Public supply	20211027	<9.5	<1.9	<9.6	<4.9	<18.8	<50.5	<50.5	<10.1	<10.1	<1.9	<15.7	<10.1	<7.7	<10.1	<5.1	<4.5	<2.0	<10.1	<4.9	<10.1	<9.6	<10.1	<17.5	<3.7	<2.0	<4.9	<2.0	<39.6	<14.8	<5.1	<9.5	<5.1	<10.1	<5.1
UT_7_Pub dup	Public supply	20211027	<9.5	<1.9	<9.6	<4.9	<18.8	<50.5	<50.5	<10.1	<10.1	<1.9	<15.7	<10.1	<7.7	<10.1	<5.1	<4.5	<2.0	<10.1	<4.9	<10.1	<9.6	<10.1	<17.5	<3.7	<2.0	<4.9	<2.0	<39.6	<14.8	<5.1	<9.5	<5.1	<10.1	<5.1
UT_8_Pub	Public supply	20211026	<9.5	<1.9	<9.6	<4.9	<18.8	<50.5	<50.5	<10.1	<10.1	<1.9	<15.7	<10.1	<7.7	<10.1	<9.0	<4.5	<2.0	<10.1	<4.9	<10.1	<9.6	<10.1	<17.5	<3.7	<2.0	<4.9	<2.0	<39.6	<14.8	<5.1	<9.5	<5.1	<10.1	<5.1
UT_9_Pub	Public supply	20211130	<4.8	<4.7	<9.6	<4.9	<18.8	<50.5	<20.2	<5.1	<5.1	<1.9	<3.9	<10.1	<3.8	<10.1	<5.1	<4.5	<2.0	<5.1	<9.8	<5.1	<4.8	<5.1	<8.8	<3.7	<2.0	<9.7	<2.0	<39.6	<3.7	<2.0	<1.9	<5.1	<5.1	<2.0
VA_1_Priv	Private supply	20210804	<47.6	<9.5	<19.2	<9.7	<47.1	<50.5	<101	<20.2	<10.1	<1.9	<15.7	<20.2	<15.4	<20.2	<20.2	<9.0	<10.1	<10.1	<19.5	<20.2	<9.6	<20.2	<17.5	<7.5	<5.1	<19.4	<5.1	<39.6	<14.8	<10.1	<9.5	<5.1	<10.1	<10.1
VA_2_Priv	Private supply	20210905	<19.0	<9.5	<19.2	<9.7	<18.8	<101	<50.5	<20.2	<20.2	<1.9	<7.8	<10.1	<15.4	<20.2	<20.2	<9.0	<10.1	<5.1	<19.5	<20.2	<19.3	<20.2	<17.5	<3.7	<5.1	<19.4	<2.0	<39.6	<14.8	<5.1	<4.8	<20.2	<10.1	<10.1
VA_3_Pub	Public supply	20210905	<19.0	<9.5	<19.2	<9.7	<18.8	<101	<50.5	<20.2	<20.2	<1.9	<7.8	<10.1	<15.4	<20.2	<20.2	<9.0	<10.1	<5.1	<19.5	<20.2	<19.3	<20.2	<17.5	<3.7	<5.1	<19.4	<2.6	<39.6	<14.8	<5.1	<4.8	<20.2	<10.1	<10.1
VA_4_Pub	Public supply	20210915	<9.5	<4.7	<19.2	<9.7	<18.8	<50.5	<50.5	<20.2	<5.1	<1.9	<7.8	<10.1	<15.4	<20.2	<20.2	<1.8	<2.0	<5.1	<9.8	<5.1	<9.6	<5.1	<17.5	<1.5	<2.0	<4.9	<2.0	<19.8	<7.4	<2.0	<4.8	<5.1	<10.1	<5.1
VA_5_Pub	Public supply	20210914	<9.5	<4.7	<19.2	<9.7	<18.8	<50.5	<50.5	<20.2	<5.1	<1.9	<7.8	<10.1	<15.4	<20.2	<20.2	2.1	<2.0	<5.1	<9.8	<5.1	<9.6	<5.1	<17.5	<1.5	<2.0	<4.9	<2.0	<19.8	<7.4	<2.3	<4.8	<5.1	<10.1	<5.1
