"tract_geoid","state_fips","county_fips","tract_code","total_population","total_population_moe","race_ethnicity_total","white_non_hispanic","black_non_hispanic","aian_non_hispanic","asian_non_hispanic","nhpi_non_hispanic","other_race_non_hispanic","multiracial_non_hispanic","hispanic_or_latino","people_of_color","people_of_color_pct","white_non_hispanic_pct","black_non_hispanic_pct","asian_non_hispanic_pct","hispanic_or_latino_pct","median_household_income","median_household_income_moe","reported_pfas_observation_count","primary_pfas_average","pfoa_observation_count","station_count","primary_pfas_observation_count","pfos_observation_count","measurement_record_count","pfoa_average","total_pfas_average","reported_pfas_average","pfos_average","total_pfas_observation_count","primary_pfas_measure"
"06075020401","06","075","020401","3400","358","3400","2154","69","48","529","11","0","257","332","1246","36.6470588235294","63.3529411764706","2.02941176470588","15.5588235294118","9.76470588235294","196667","43939","0",,"0","0","0","0","0",,,,,"0","PFOA"
"06075020402","06","075","020402","4061","481","4061","2277","86","0","748","0","25","210","715","1784","43.9300664860872","56.0699335139128","2.11770499876878","18.4191085939424","17.6065008618567","152097","30439","0",,"0","0","0","0","0",,,,,"0","PFOA"
"06075020500","06","075","020500","2789","453","2789","1940","59","8","338","0","0","221","223","849","30.4410182861241","69.5589817138759","2.11545356758695","12.1190390821083","7.9956973825744","250001",,"0",,"0","0","0","0","0",,,,,"0","PFOA"
"06075020601","06","075","020601","3007","504","3007","1642","61","0","783","0","20","193","308","1365","45.3940804788826","54.6059195211174","2.02859993348853","26.0392417692052","10.2427668772863","235568","36024","0",,"0","0","0","0","0",,,,,"0","PFOA"
"06075020602","06","075","020602","2379","445","2379","1658","68","0","237","0","39","202","175","721","30.306851618327","69.693148381673","2.8583438419504","9.96216897856242","7.35603194619588","207958","88319","0",,"0","0","0","0","0",,,,,"0","PFOA"
"06075020701","06","075","020701","3357","591","3357","1924","146","0","524","0","0","359","404","1433","42.6869228477808","57.3130771522192","4.34912123920167","15.6091748585046","12.0345546619005","223707","44389","0",,"0","0","0","0","0",,,,,"0","PFOA"
"06075020702","06","075","020702","1995","243","1995","1233","25","0","349","0","0","48","340","762","38.1954887218045","61.8045112781955","1.2531328320802","17.4937343358396","17.0426065162907","160179","19527","0",,"0","0","0","0","0",,,,,"0","PFOA"
"06075020801","06","075","020801","3767","762","3767","1046","154","29","408","0","33","308","1789","2721","72.2325457924077","27.7674542075922","4.0881337934696","10.830899920361","47.4913724449164","133953","38034","0",,"0","0","0","0","0",,,,,"0","PFOA"
"06075020802","06","075","020802","2188","450","2188","609","19","0","560","0","0","134","866","1579","72.1663619744058","27.8336380255942","0.868372943327239","25.5941499085923","39.5795246800731","119667","77494","0",,"0","0","0","0","0",,,,,"0","PFOA"
"06075020900","06","075","020900","3746","727","3746","1134","38","0","612","0","7","213","1742","2612","69.7277095568606","30.2722904431393","1.01441537640149","16.3374265883609","46.5029364655633","96250","12171","0",,"0","0","0","0","0",,,,,"0","PFOA"
"06075021000","06","075","021000","3609","647","3609","2261","28","0","585","0","11","248","476","1348","37.3510667775007","62.6489332224993","0.775838182321973","16.2094763092269","13.1892490994735","178558","73379","0",,"0","0","0","0","0",,,,,"0","PFOA"
"06075021100","06","075","021100","4086","405","4086","2705","0","0","612","0","0","388","381","1381","33.7983357807146","66.2016642192854","0","14.9779735682819","9.32452276064611","250001",,"0",,"0","0","0","0","0",,,,,"0","PFOA"
"06075021200","06","075","021200","2917","364","2917","1666","7","2","356","0","1","498","387","1251","42.8865272540281","57.1134727459719","0.239972574562907","12.2043195063421","13.2670551936921","201786","26857","0",,"0","0","0","0","0",,,,,"0","PFOA"
"06075021300","06","075","021300","2427","448","2427","1555","80","4","280","0","0","385","123","872","35.9291306139267","64.0708693860733","3.29625051503914","11.536876802637","5.06798516687268","208641","47805","0",,"0","0","0","0","0",,,,,"0","PFOA"
"06075021400","06","075","021400","3460","382","3460","2306","0","0","502","0","34","202","416","1154","33.3526011560694","66.6473988439306","0","14.5086705202312","12.0231213872832","213462","43123","0",,"0","0","0","0","0",,,,,"0","PFOA"
"06075021500","06","075","021500","5181","685","5181","2621","102","0","1192","0","0","321","945","2560","49.4113105578074","50.5886894421926","1.96873190503764","23.0071414784791","18.2397220613781","178488","29760","0",,"0","0","0","0","0",,,,,"0","PFOA"
"06075021600","06","075","021600","4531","572","4531","2367","233","0","1036","11","26","315","543","2164","47.7598764069742","52.2401235930258","5.14235268152726","22.8647097770912","11.9841094681086","237083","35980","0",,"0","0","0","0","0",,,,,"0","PFOA"
"06075021700","06","075","021700","4432","643","4432","2048","355","28","818","0","23","611","549","2384","53.7906137184115","46.2093862815885","8.00992779783394","18.456678700361","12.3871841155235","133300","40064","0",,"0","0","0","0","0",,,,,"0","PFOA"
"06075021800","06","075","021800","4208","502","4208","2662","46","0","605","0","38","384","473","1546","36.7395437262357","63.2604562737643","1.09315589353612","14.3773764258555","11.2404942965779","250001",,"0",,"0","0","0","0","0",,,,,"0","PFOA"
"06075022600","06","075","022600","4452","435","4452","1957","74","0","1519","20","42","362","478","2495","56.0422282120395","43.9577717879605","1.66217430368374","34.1194968553459","10.7367475292004","232036","39380","0",,"0","0","0","0","0",,,,,"0","PFOA"
"06075022702","06","075","022702","1960","374","1960","841","1","2","605","0","28","204","279","1119","57.0918367346939","42.9081632653061","0.0510204081632653","30.8673469387755","14.234693877551","250001",,"0",,"0","0","0","0","0",,,,,"0","PFOA"
"06075022704","06","075","022704","4026","527","4026","1946","108","0","1037","0","30","412","493","2080","51.6641828117238","48.3358171882762","2.68256333830104","25.7575757575758","12.2454048683557","250001",,"0",,"0","0","0","0","0",,,,,"0","PFOA"
"06075022801","06","075","022801","4765","944","4765","1774","780","0","523","28","52","181","1427","2991","62.7701993704092","37.2298006295908","16.3693599160546","10.9758656873033","29.9475341028332","160417","46492","0",,"0","0","0","0","0",,,,,"0","PFOA"
"06075022802","06","075","022802","2103","255","2103","1003","105","16","267","1","0","87","624","1100","52.3062291963861","47.6937708036139","4.99286733238231","12.6961483594864","29.6718972895863","107083","42545","0",,"0","0","0","0","0",,,,,"0","PFOA"
"06075022803","06","075","022803","4117","627","4117","1281","129","0","634","0","152","270","1651","2836","68.885110517367","31.114889482633","3.13334952635414","15.3995627884382","40.1020160310906","164665","41143","0",,"0","0","0","0","0",,,,,"0","PFOA"
"06075022901","06","075","022901","4542","646","4542","1089","62","0","429","0","14","135","2813","3453","76.0237780713342","23.9762219286658","1.36503742844562","9.44517833553501","61.9330691325407","101617","22137","0",,"0","0","0","0","0",,,,,"0","PFOA"
"06075022902","06","075","022902","1891","255","1891","568","139","20","322","0","24","152","666","1323","69.9629825489159","30.0370174510841","7.35060814383924","17.0280274986779","35.2194606028556","205583","89893","0",,"0","0","0","0","0",,,,,"0","PFOA"
"06075022903","06","075","022903","2798","543","2798","1226","85","54","408","0","17","344","664","1572","56.1829878484632","43.8170121515368","3.03788420300214","14.5818441744103","23.7312365975697","189875","70187","0",,"0","0","0","0","0",,,,,"0","PFOA"
"06075023001","06","075","023001","5108","785","5108","529","302","15","3341","0","0","146","775","4579","89.6436961628818","10.3563038371182","5.91229444009397","65.407204385278","15.1722787783868","129866","71725","0",,"0","0","0","0","0",,,,,"0","PFOA"
"06075023003","06","075","023003","3812","447","3812","439","324","0","2287","25","0","182","555","3373","88.4837355718783","11.5162644281217","8.49947534102833","59.9947534102833","14.5592864637985","102137","50792","0",,"0","0","0","0","0",,,,,"0","PFOA"
"06075023102","06","075","023102","3231","709","3231","36","1291","0","378","0","0","432","1094","3195","98.8857938718663","1.1142061281337","39.9566697616837","11.6991643454039","33.8594862271743","43882","18747","0",,"0","0","0","0","0",,,,,"0","PFOA"
"06075023103","06","075","023103","4545","645","4545","56","2145","0","598","413","0","241","1092","4489","98.7678767876788","1.23212321232123","47.1947194719472","13.1573157315732","24.026402640264","30486","9786","0",,"0","0","0","0","0",,,,,"0","PFOA"
"06075023200","06","075","023200","3570","739","3570","308","808","0","1166","8","8","148","1124","3262","91.3725490196078","8.62745098039216","22.6330532212885","32.6610644257703","31.484593837535","82019","40519","0",,"0","0","0","0","0",,,,,"0","PFOA"
"06075023300","06","075","023300","3818","517","3818","394","398","0","2083","0","17","227","699","3424","89.6804609743321","10.3195390256679","10.4243059193295","54.5573598742797","18.3080146673651","89531","32995","0",,"0","0","0","0","0",,,,,"0","PFOA"
"06075023400","06","075","023400","3536","794","3536","114","905","5","955","5","15","386","1151","3422","96.7760180995475","3.22398190045249","25.5938914027149","27.0079185520362","32.5509049773756","62647","19009","0",,"0","0","0","0","0",,,,,"0","PFOA"
"06075025100","06","075","025100","3504","580","3504","1875","55","18","716","0","7","175","658","1629","46.4897260273973","53.5102739726027","1.56963470319635","20.4337899543379","18.7785388127854","165759","42807","0",,"0","0","0","0","0",,,,,"0","PFOA"
"06075025200","06","075","025200","5415","686","5415","3228","74","0","532","0","0","556","1025","2187","40.387811634349","59.612188365651","1.36657433056325","9.82456140350877","18.9289012003693","197853","96390","0",,"0","0","0","0","0",,,,,"0","PFOA"
"06075025300","06","075","025300","4302","931","4302","2018","55","34","378","0","14","308","1495","2284","53.0915853091585","46.9084146908415","1.27847512784751","8.78661087866109","34.7512784751278","181578","25731","0",,"0","0","0","0","0",,,,,"0","PFOA"
"06075025401","06","075","025401","3567","674","3567","1529","137","0","296","0","24","838","743","2038","57.1348472105411","42.8651527894589","3.84076254555649","8.29828987945052","20.8298289879451","204844","55345","0",,"0","0","0","0","0",,,,,"0","PFOA"
"06075025402","06","075","025402","2901","712","2901","1284","54","0","455","0","16","204","888","1617","55.7394002068252","44.2605997931748","1.86142709410548","15.6842468114443","30.6101344364012","190625","32681","0",,"0","0","0","0","0",,,,,"0","PFOA"
"06075025403","06","075","025403","4410","649","4410","1079","246","5","1242","0","0","242","1596","3331","75.5328798185941","24.4671201814059","5.57823129251701","28.1632653061224","36.1904761904762","147083","76803","0",,"0","0","0","0","0",,,,,"0","PFOA"
"06075025501","06","075","025501","4235","1414","4235","476","78","10","1498","11","196","222","1744","3759","88.7603305785124","11.2396694214876","1.8417945690673","35.3719008264463","41.1806375442739","113920","34237","0",,"0","0","0","0","0",,,,,"0","PFOA"
"06075025502","06","075","025502","3739","624","3739","832","58","8","1314","58","0","216","1253","2907","77.7480609788714","22.2519390211286","1.55121690291522","35.1430863867344","33.5116341267719","180341","29112","0",,"0","0","0","0","0",,,,,"0","PFOA"
"06075025600","06","075","025600","5419","673","5419","839","116","0","2811","39","19","125","1470","4580","84.5174386418158","15.4825613581842","2.14061634988005","51.873039306145","27.1267761579627","144100","28691","0",,"0","0","0","0","0",,,,,"0","PFOA"
"06075025701","06","075","025701","4604","929","4604","457","106","0","3235","0","19","113","674","4147","90.0738488271069","9.92615117289314","2.30234578627281","70.264986967854","14.6394439617724","130538","5638","0",,"0","0","0","0","0",,,,,"0","PFOA"
"06075025702","06","075","025702","4545","570","4545","347","2","0","2923","0","38","136","1099","4198","92.3652365236524","7.63476347634763","0.044004400440044","64.3124312431243","24.1804180418042","125473","23576","0",,"0","0","0","0","0",,,,,"0","PFOA"
"06075025800","06","075","025800","1603","374","1603","107","75","0","1201","0","11","80","129","1496","93.325015595758","6.67498440424205","4.67872738615097","74.9220212102308","8.04741110417966","82188","46842","0",,"0","0","0","0","0",,,,,"0","PFOA"
"06075025900","06","075","025900","4034","566","4034","760","112","0","2206","0","0","207","749","3274","81.1601388200297","18.8398611799703","2.77640059494298","54.6851760039663","18.5671789786812","175524","39071","0",,"0","0","0","0","0",,,,,"0","PFOA"
"06075026001","06","075","026001","5625","945","5625","802","55","0","2585","11","186","31","1955","4823","85.7422222222222","14.2577777777778","0.977777777777778","45.9555555555556","34.7555555555556","120650","28736","0",,"0","0","0","0","0",,,,,"0","PFOA"
"06075026002","06","075","026002","3641","389","3641","986","146","30","1194","0","0","191","1094","2655","72.9195276023071","27.0804723976929","4.00988739357319","32.7931886844274","30.0466904696512","127768","45460","0",,"0","0","0","0","0",,,,,"0","PFOA"
"06075026003","06","075","026003","4639","639","4639","453","70","0","2057","0","0","228","1831","4186","90.2349644319897","9.76503556801035","1.50894589351153","44.3414528993318","39.4697133002802","105250","38558","0",,"0","0","0","0","0",,,,,"0","PFOA"
"06075026004","06","075","026004","3840","421","3840","734","35","0","1570","52","0","121","1328","3106","80.8854166666667","19.1145833333333","0.911458333333333","40.8854166666667","34.5833333333333","146136","31459","0",,"0","0","0","0","0",,,,,"0","PFOA"
"06075026100","06","075","026100","6811","906","6811","488","0","0","4324","0","0","169","1830","6323","92.8351196593745","7.16488034062546","0","63.4855381001321","26.8683012773455","122222","32592","0",,"0","0","0","0","0",,,,,"0","PFOA"
"06075026201","06","075","026201","3856","496","3856","300","6","0","2742","0","96","33","679","3556","92.2199170124481","7.78008298755187","0.155601659751037","71.1099585062241","17.6089211618257","160417","16077","0",,"0","0","0","0","0",,,,,"0","PFOA"
"06075026202","06","075","026202","3706","635","3706","316","37","0","2595","7","0","0","751","3390","91.4732865623314","8.52671343766865","0.998381003777658","70.0215866162979","20.2644360496492","148429","15408","0",,"0","0","0","0","0",,,,,"0","PFOA"
"06075026301","06","075","026301","5019","755","5019","654","43","0","2958","46","46","90","1182","4365","86.9695158398087","13.0304841601913","0.856744371388723","58.9360430364614","23.5505080693365","115125","28621","0",,"0","0","0","0","0",,,,,"0","PFOA"
"06075026302","06","075","026302","4302","572","4302","444","166","53","2204","9","30","49","1347","3858","89.6792189679219","10.3207810320781","3.85867038586704","51.2319851231985","31.3110181311018","92031","24740","0",,"0","0","0","0","0",,,,,"0","PFOA"
"06075026303","06","075","026303","4600","636","4600","440","20","19","3254","14","0","45","808","4160","90.4347826086957","9.56521739130435","0.434782608695652","70.7391304347826","17.5652173913043","96146","29914","0",,"0","0","0","0","0",,,,,"0","PFOA"
"06075026401","06","075","026401","3194","498","3194","178","340","0","1873","94","0","95","614","3016","94.4270507201002","5.57294927989981","10.644959298685","58.6412022542267","19.2235441452724","82045","39073","0",,"0","0","0","0","0",,,,,"0","PFOA"
"06075026402","06","075","026402","4660","1346","4660","966","208","10","2572","45","0","168","691","3694","79.2703862660944","20.7296137339056","4.46351931330472","55.1931330472103","14.8283261802575","151250","58644","0",,"0","0","0","0","0",,,,,"0","PFOA"
"06075026403","06","075","026403","3685","594","3685","166","10","0","2544","0","0","89","876","3519","95.4952510176391","4.50474898236092","0.271370420624152","69.0366350067843","23.7720488466757","75156","54991","0",,"0","0","0","0","0",,,,,"0","PFOA"
"06075026404","06","075","026404","2422","294","2422","164","177","0","1518","0","3","79","481","2258","93.2287365813377","6.77126341866226","7.30800990916598","62.6754748142031","19.8596201486375","84415","15218","0",,"0","0","0","0","0",,,,,"0","PFOA"
"06075030101","06","075","030101","4389","666","4389","1884","93","46","1477","10","107","294","478","2505","57.0745044429255","42.9254955570745","2.11893369788107","33.652312599681","10.8908635224425","156156","14224","0",,"0","0","0","0","0",,,,,"0","PFOA"
"06075030102","06","075","030102","5120","413","5120","2544","224","0","1418","0","21","460","453","2576","50.3125","49.6875","4.375","27.6953125","8.84765625","208712","56453","0",,"0","0","0","0","0",,,,,"0","PFOA"
"06075030201","06","075","030201","3841","649","3841","1892","25","0","1036","0","62","112","714","1949","50.7419942723249","49.2580057276751","0.650872168706066","26.9721426711794","18.5889091382452","109659","29006","0",,"0","0","0","0","0",,,,,"0","PFOA"
"06075030202","06","075","030202","4082","614","4082","1918","65","0","1341","0","62","420","276","2164","53.0132288094072","46.9867711905928","1.59235668789809","32.8515433610975","6.76139147476727","122697","72861","0",,"0","0","0","0","0",,,,,"0","PFOA"
"06075030301","06","075","030301","6160","745","6160","2554","115","0","2419","0","0","294","778","3606","58.538961038961","41.461038961039","1.86688311688312","39.2694805194805","12.6298701298701","199167","16153","0",,"0","0","0","0","0",,,,,"0","PFOA"
"06075030302","06","075","030302","3552","398","3552","1307","71","9","1650","0","50","221","244","2245","63.2038288288288","36.7961711711712","1.99887387387387","46.4527027027027","6.86936936936937","216188","48434","0",,"0","0","0","0","0",,,,,"0","PFOA"
"06075030400","06","075","030400","5116","523","5116","1585","51","0","2448","0","50","251","731","3531","69.0187646598905","30.9812353401095","0.99687255668491","47.8498827208757","14.288506645817","137448","38371","0",,"0","0","0","0","0",,,,,"0","PFOA"
"06075030500","06","075","030500","3641","393","3641","1610","312","3","924","0","12","162","618","2031","55.7813787421038","44.2186212578962","8.56907443010162","25.3776435045317","16.9733589673167","177361","43593","0",,"0","0","0","0","0",,,,,"0","PFOA"
"06075030600","06","075","030600","2258","318","2258","1140","27","0","605","0","0","302","184","1118","49.5128432240921","50.4871567759079","1.19574844995571","26.7936226749336","8.14880425155004","247500","26925","0",,"0","0","0","0","0",,,,,"0","PFOA"
"06075030700","06","075","030700","6624","586","6624","3205","24","0","2198","13","40","291","853","3419","51.6153381642512","48.3846618357488","0.36231884057971","33.1823671497585","12.8774154589372","185104","66184","0",,"0","0","0","0","0",,,,,"0","PFOA"
"06075030800","06","075","030800","5694","1153","5694","2990","110","0","1509","15","0","352","718","2704","47.4885844748858","52.5114155251142","1.93185809624166","26.5015806111697","12.6097646645592","186667","60647","0",,"0","0","0","0","0",,,,,"0","PFOA"
"06075030900","06","075","030900","6548","904","6548","2415","35","52","2332","0","45","978","691","4133","63.11850946854","36.88149053146","0.534514355528406","35.6139279169212","10.5528405620037","235109","52661","0",,"0","0","0","0","0",,,,,"0","PFOA"
"06075031000","06","075","031000","4374","555","4374","1767","293","0","1268","0","280","246","520","2607","59.60219478738","40.39780521262","6.6986739826246","28.989483310471","11.8884316415181","206130","15349","0",,"0","0","0","0","0",,,,,"0","PFOA"
"06075031100","06","075","031100","6073","901","6073","2354","195","0","2295","0","37","318","874","3719","61.2382677424667","38.7617322575333","3.21093364070476","37.7902190021406","14.3915692409024","200545","34054","0",,"0","0","0","0","0",,,,,"0","PFOA"
"06075031201","06","075","031201","6176","1173","6176","1156","250","18","3701","0","0","167","884","5020","81.2823834196891","18.7176165803109","4.0479274611399","59.925518134715","14.3134715025907","120962","35994","0",,"0","0","0","0","0",,,,,"0","PFOA"
"06075031202","06","075","031202","2869","408","2869","283","86","0","1978","0","0","76","446","2586","90.1359358661554","9.86406413384455","2.99756012547926","68.943882886023","15.5454862321366","181875","48462","0",,"0","0","0","0","0",,,,,"0","PFOA"
"06075031301","06","075","031301","3697","590","3697","712","317","0","2097","0","78","117","376","2985","80.7411414660536","19.2588585339464","8.57451988098458","56.7216662158507","10.1704084392751","147938","88492","0",,"0","0","0","0","0",,,,,"0","PFOA"
"06075031302","06","075","031302","4890","533","4890","729","271","0","2646","22","56","259","907","4161","85.0920245398773","14.9079754601227","5.54192229038855","54.1104294478528","18.5480572597137","138000","17326","0",,"0","0","0","0","0",,,,,"0","PFOA"
"06075031401","06","075","031401","2533","396","2533","216","197","0","1465","0","0","52","603","2317","91.4725621792341","8.52743782076589","7.77733912356889","57.8365574417687","23.8057639163048","99500","25344","0",,"0","0","0","0","0",,,,,"0","PFOA"
"06075031402","06","075","031402","4199","697","4199","670","736","0","1900","9","0","54","830","3529","84.0438199571327","15.9561800428673","17.5279828530603","45.2488687782805","19.7666110978804","155568","34103","0",,"0","0","0","0","0",,,,,"0","PFOA"
"06075032601","06","075","032601","4338","597","4338","1487","41","0","1913","1","2","270","624","2851","65.72153065929","34.27846934071","0.945136007376671","44.098662978331","14.3845089903181","154444","28629","0",,"0","0","0","0","0",,,,,"0","PFOA"
"06075032602","06","075","032602","4118","522","4118","1168","225","0","1889","6","9","467","354","2950","71.6367168528412","28.3632831471588","5.46381738708111","45.8717824186498","8.59640602234094","163796","48087","0",,"0","0","0","0","0",,,,,"0","PFOA"
"06075032700","06","075","032700","6573","909","6573","1677","11","8","3469","0","116","557","735","4896","74.4865358283889","25.5134641716111","0.167351285562148","52.7765099650084","11.1821086261981","128244","44507","0",,"0","0","0","0","0",,,,,"0","PFOA"
"06075032801","06","075","032801","4021","778","4021","745","13","0","2783","0","0","177","303","3276","81.4722705794578","18.5277294205422","0.323302661029595","69.2116388957971","7.53543894553594","154257","11807","0",,"0","0","0","0","0",,,,,"0","PFOA"
"06075032802","06","075","032802","4268","750","4268","1085","103","0","2626","158","0","172","124","3183","74.5782567947516","25.4217432052484","2.41330834114339","61.5276476101218","2.90534208059981","105195","27318","0",,"0","0","0","0","0",,,,,"0","PFOA"
"06075032901","06","075","032901","6013","770","6013","975","225","0","3769","83","0","607","354","5038","83.7851322135373","16.2148677864627","3.74189256610677","62.6808581406952","5.88724430400798","176000","24116","0",,"0","0","0","0","0",,,,,"0","PFOA"
"06075032902","06","075","032902","3720","784","3720","654","41","0","2568","11","0","69","377","3066","82.4193548387097","17.5806451612903","1.10215053763441","69.0322580645161","10.1344086021505","126471","37072","0",,"0","0","0","0","0",,,,,"0","PFOA"
"06075033001","06","075","033001","3911","589","3911","668","3","0","2563","0","60","176","441","3243","82.9199693173101","17.0800306826898","0.0767067246228586","65.5331117361289","11.2758885195602","183021","56589","0",,"0","0","0","0","0",,,,,"0","PFOA"
"06075033002","06","075","033002","4015","542","4015","1570","24","23","1732","0","16","309","341","2445","60.8966376089664","39.1033623910336","0.597758405977584","43.1382316313823","8.49315068493151","181000","42152","0",,"0","0","0","0","0",,,,,"0","PFOA"
"06075033100","06","075","033100","3755","489","3755","1015","64","0","2279","10","10","271","106","2740","72.9693741677763","27.0306258322237","1.70439414114514","60.6924101198402","2.82290279627164","176806","43927","0",,"0","0","0","0","0",,,,,"0","PFOA"
"06075033201","06","075","033201","3316","429","3316","816","270","0","1026","18","0","209","977","2500","75.3920386007238","24.6079613992762","8.14234016887817","30.940892641737","29.4632086851628",,,"0",,"0","0","0","0","0",,,,,"0","PFOA"
"06075033203","06","075","033203","2895","490","2895","690","158","8","1261","0","43","103","632","2205","76.1658031088083","23.8341968911917","5.45768566493955","43.5578583765112","21.8307426597582","76923","18006","0",,"0","0","0","0","0",,,,,"0","PFOA"
"06075033204","06","075","033204","3816","702","3816","794","494","0","1206","7","0","144","1171","3022","79.1928721174004","20.8071278825996","12.9454926624738","31.6037735849057","30.6865828092243","58114","18457","0",,"0","0","0","0","0",,,,,"0","PFOA"
"06075035101","06","075","035101","3748","941","3748","1722","101","0","1422","0","21","140","342","2026","54.0554962646745","45.9445037353255","2.69477054429029","37.940234791889","9.12486659551761","136176","55148","0",,"0","0","0","0","0",,,,,"0","PFOA"
"06075035102","06","075","035102","3755","479","3755","1123","0","1","2319","0","10","107","195","2632","70.0932090545939","29.9067909454061","0","61.7576564580559","5.1930758988016","167279","39558","0",,"0","0","0","0","0",,,,,"0","PFOA"
"06075035201","06","075","035201","5020","792","5020","1722","20","0","2649","0","29","321","279","3298","65.6972111553785","34.3027888446215","0.398406374501992","52.7689243027888","5.55776892430279","136295","36072","0",,"0","0","0","0","0",,,,,"0","PFOA"
"06075035202","06","075","035202","4188","677","4188","1498","90","0","1691","0","17","146","746","2690","64.2311365807068","35.7688634192932","2.14899713467049","40.3772683858644","17.8127984718243","104877","24980","0",,"0","0","0","0","0",,,,,"0","PFOA"
"06075035300","06","075","035300","6525","739","6525","2009","6","1","3513","59","231","128","578","4516","69.2107279693487","30.7892720306513","0.0919540229885057","53.8390804597701","8.85823754789272","161074","32675","0",,"0","0","0","0","0",,,,,"0","PFOA"
"06075035400","06","075","035400","7140","1424","7140","2154","76","16","2906","0","0","1359","629","4986","69.8319327731092","30.1680672268908","1.06442577030812","40.7002801120448","8.80952380952381","149794","22586","0",,"0","0","0","0","0",,,,,"0","PFOA"
"06075040100","06","075","040100","4315","813","4315","1896","8","0","1518","0","5","418","470","2419","56.0602549246813","43.9397450753187","0.18539976825029","35.1796060254925","10.8922363847045","175144","42110","0",,"0","0","0","0","0",,,,,"0","PFOA"
"06075040200","06","075","040200","4719","690","4719","2372","51","0","1551","0","0","339","406","2347","49.735113371477","50.264886628523","1.08073744437381","32.8671328671329","8.60351769442678","187679","66618","0",,"0","0","0","0","0",,,,,"0","PFOA"
"06075042601","06","075","042601","4342","786","4342","1867","26","15","1550","0","29","417","438","2475","57.0013818516813","42.9986181483187","0.598802395209581","35.6978350990327","10.087517273146","138646","23006","0",,"0","0","0","0","0",,,,,"0","PFOA"
"06075042602","06","075","042602","3202","389","3202","1468","20","0","1156","0","0","163","395","1734","54.1536539662711","45.8463460337289","0.624609618988132","36.1024359775141","12.3360399750156","156726","29255","0",,"0","0","0","0","0",,,,,"0","PFOA"
"06075042700","06","075","042700","5134","509","5134","1520","263","27","2406","38","0","317","563","3614","70.3934553954032","29.6065446045968","5.1227113361901","46.8640436306973","10.9661082976237","102584","21100","0",,"0","0","0","0","0",,,,,"0","PFOA"
"06075042800","06","075","042800","2471","235","2471","1562","31","0","551","0","12","146","169","909","36.7867260218535","63.2132739781465","1.25455281262647","22.2986645082962","6.83933630109267","250001",,"0",,"0","0","0","0","0",,,,,"0","PFOA"
"06075045100","06","075","045100","4713","876","4713","2481","5","15","1299","0","20","364","529","2232","47.3583704646722","52.6416295353278","0.106089539571398","27.5620623806493","11.2242732866539","211111","46333","0",,"0","0","0","0","0",,,,,"0","PFOA"
"06075045201","06","075","045201","3045","309","3045","1210","130","0","1194","0","85","140","286","1835","60.2627257799672","39.7372742200328","4.26929392446634","39.2118226600985","9.39244663382594","166944","34456","0",,"0","0","0","0","0",,,,,"0","PFOA"
"06075045202","06","075","045202","3332","829","3332","1428","37","0","1230","72","0","207","358","1904","57.1428571428571","42.8571428571429","1.11044417767107","36.9147659063625","10.7442977190876","133977","53496","0",,"0","0","0","0","0",,,,,"0","PFOA"
"06075047600","06","075","047600","5098","782","5098","1821","78","17","2370","0","5","525","282","3277","64.2801098469988","35.7198901530012","1.5300117693213","46.4888191447627","5.53158101216163","180000","30694","0",,"0","0","0","0","0",,,,,"0","PFOA"
"06075047701","06","075","047701","4724","628","4724","1327","38","0","2278","7","65","291","718","3397","71.9093988145639","28.0906011854361","0.804403048264183","48.2218458933108","15.198983911939","121923","27872","0",,"0","0","0","0","0",,,,,"0","PFOA"
"06075047702","06","075","047702","3135","497","3135","1317","1","0","1450","0","0","201","166","1818","57.9904306220096","42.0095693779904","0.0318979266347687","46.2519936204147","5.29505582137161","112500","27837","0",,"0","0","0","0","0",,,,,"0","PFOA"
"06075047801","06","075","047801","4132","426","4132","1570","47","0","1987","0","29","151","348","2562","62.0038722168441","37.9961277831559","1.13746369796709","48.0880929332043","8.42207163601162","172375","36523","0",,"0","0","0","0","0",,,,,"0","PFOA"
"06075047802","06","075","047802","3581","650","3581","1355","15","0","1542","0","10","101","558","2226","62.1614074280927","37.8385925719073","0.418877408545099","43.0605975984362","15.5822395978777","129415","20211","0",,"0","0","0","0","0",,,,,"0","PFOA"
"06075047902","06","075","047902","3236","492","3236","1398","0","0","1083","0","0","234","521","1838","56.7985166872682","43.2014833127318","0","33.4672435105068","16.1001236093943","125750","32942","0",,"0","0","0","0","0",,,,,"0","PFOA"
"06075047903","06","075","047903","3348","596","3348","1781","28","0","1143","0","0","195","201","1567","46.8040621266428","53.1959378733572","0.836320191158901","34.1397849462366","6.00358422939068","144766","33490","0",,"0","0","0","0","0",,,,,"0","PFOA"
"06075047904","06","075","047904","3077","635","3077","1550","93","0","867","0","179","145","243","1527","49.6262593435164","50.3737406564836","3.02242443938902","28.1767955801105","7.89730256743581","105577","47058","0",,"0","0","0","0","0",,,,,"0","PFOA"
"06075060100","06","075","060100","3901","645","3901","2193","57","0","196","0","81","507","867","1708","43.7836452191746","56.2163547808254","1.46116380415278","5.02435273006921","22.2250704947449","219750","58390","0",,"0","0","0","0","0",,,,,"0","PFOA"
"06075060400","06","075","060400","1935","413","1935","471","86","0","662","0","0","366","350","1464","75.6589147286822","24.3410852713178","4.44444444444444","34.2118863049096","18.0878552971576","77045","40475","0",,"0","0","0","0","0",,,,,"0","PFOA"
